;grid;on_wind;hydrogen_storage;Curtailment
8157;6.92;0.0;196.43;0.0
8158;6.92;0.0;196.02;0.0
8159;6.92;0.0;196.15;0.0
8160;6.92;0.0;196.81;0.0
8161;6.92;0.0;197.22;0.0
8162;6.92;0.0;197.09;0.0
8163;6.92;0.0;196.96;0.0
8164;6.92;0.0;196.87;0.0
8165;6.92;0.0;193.29;0.0
8166;6.92;0.0;192.53;0.0
8167;6.92;0.0;192.1;0.0
8168;6.92;0.0;191.25;0.0
8169;6.92;0.0;190.15;0.0
8170;6.92;0.0;189.56;0.0
8171;6.49;0.0;189.37;0.0
8172;5.66;0.0;189.37;0.0
8173;5.3;0.0;189.37;0.0
8174;5.72;0.0;189.37;0.0
8175;6.92;0.0;189.71;0.0
8176;6.92;0.0;192.85;0.0
8177;6.92;0.0;196.17;0.0
8178;6.92;0.0;197.52;0.0
8179;6.92;0.0;201.1;0.0
8180;6.92;0.0;201.07;0.0
8181;6.92;0.0;200.32;0.0
8182;6.92;0.0;199.29;0.0
8183;6.92;0.0;199.19;0.0
8184;6.92;0.0;199.29;0.0
8185;6.92;0.0;199.72;0.0
8186;6.92;0.0;200.19;0.0
8187;6.92;0.0;200.41;0.0
8188;6.92;0.0;200.26;0.0
8189;6.92;0.0;196.17;0.0
8190;6.92;0.0;195.42;0.0
8191;6.92;0.0;194.67;0.0
8192;6.92;0.0;193.69;0.0
8193;6.92;0.0;192.63;0.0
8194;6.92;0.0;191.78;0.0
8195;6.92;0.0;191.19;0.0
8196;6.92;0.0;190.78;0.0
8197;6.92;0.0;191.15;0.0
8198;6.92;0.0;191.91;0.0
8199;6.92;0.0;192.22;0.0
8200;6.92;0.0;192.38;0.0
8201;6.92;0.0;192.53;0.0
8202;6.92;0.0;193.0;0.0
8203;6.92;0.0;197.28;0.0
8204;6.92;0.0;198.63;0.0
8205;6.92;0.0;199.5;0.0
8206;6.92;0.0;200.41;0.0
8207;6.92;0.0;201.29;0.0
8208;6.92;0.0;201.61;0.0
8209;6.92;0.0;201.82;0.0
8210;6.92;0.0;201.04;0.0
8211;6.92;0.0;201.13;0.0
8212;6.92;0.0;200.95;0.0
8213;6.92;0.0;197.61;0.0
8214;6.92;0.0;198.55;0.0
8215;6.92;0.24;199.81;0.24
8216;6.92;0.0;199.62;0.0
8217;6.92;0.0;198.18;0.0
8218;6.92;0.0;198.43;0.0
8219;6.92;0.0;199.65;0.0
8220;6.92;0.24;199.81;0.24
8221;6.92;3.76;199.81;3.76
8222;6.92;6.39;199.81;6.39
8223;6.92;9.73;199.81;9.73
8224;6.92;12.0;199.81;12.0
8225;6.92;14.26;199.81;14.26
8226;6.92;15.58;199.81;15.58
8227;6.92;41.84;189.72;41.84
8228;6.92;34.44;189.72;34.44
8229;6.92;23.75;189.72;23.75
8230;6.92;25.72;189.72;25.72
8231;6.92;38.43;189.72;38.43
8232;6.92;17.01;203.14;17.01
8233;6.92;16.83;203.14;16.83
8234;6.92;14.98;203.14;14.98
8235;6.92;14.2;203.14;14.2
8236;6.92;18.92;203.14;18.92
8237;6.92;25.48;199.81;25.48
8238;6.92;27.03;199.81;27.03
8239;6.92;26.92;199.81;26.92
8240;6.92;27.03;199.81;27.03
8241;6.92;26.08;199.81;26.08
8242;6.92;25.66;199.81;25.66
8243;6.92;24.05;199.81;24.05
8244;6.92;21.84;199.81;21.84
8245;6.92;19.22;199.81;19.22
8246;6.92;18.86;199.81;18.86
8247;6.92;13.25;199.81;13.25
8248;6.92;5.73;199.81;5.73
8249;6.92;5.37;199.81;5.37
8250;6.92;13.19;199.81;13.19
8251;6.92;8.71;203.14;8.71
8252;6.92;1.91;203.14;1.91
8253;6.92;0.78;203.14;0.78
8254;6.92;8.95;203.14;8.95
8255;6.92;16.23;203.14;16.23
8256;6.92;15.52;203.14;15.52
8257;6.92;15.04;203.14;15.04
8258;6.92;13.25;203.14;13.25
8259;6.92;13.61;203.14;13.61
8260;6.92;15.28;203.14;15.28
8261;6.92;17.67;199.81;17.67
8262;6.92;17.61;199.81;17.61
8263;6.92;18.62;199.81;18.62
8264;6.92;19.52;199.81;19.52
8265;6.92;20.11;199.81;20.11
8266;6.92;19.81;199.81;19.81
8267;6.92;18.56;199.81;18.56
8268;6.92;17.67;199.81;17.67
8269;6.92;18.08;199.81;18.08
8270;6.92;18.74;199.81;18.74
8271;6.92;19.93;199.81;19.93
8272;6.92;18.8;199.81;18.8
8273;6.92;16.41;199.81;16.41
8274;6.92;13.37;199.81;13.37
8275;6.92;10.38;203.14;10.38
8276;6.92;6.03;203.14;6.03
8277;6.92;0.3;203.14;0.3
8278;6.92;0.0;201.86;0.0
8279;6.92;0.0;201.79;0.0
8280;6.92;0.0;200.07;0.0
8281;6.92;0.0;199.38;0.0
8282;6.92;0.0;198.31;0.0
8283;6.92;0.0;197.5;0.0
8284;6.92;0.0;196.65;0.0
8285;6.92;0.0;192.22;0.0
8286;6.92;0.0;191.66;0.0
8287;6.92;0.0;191.5;0.0
8288;6.92;0.0;190.87;0.0
8289;6.79;0.0;189.37;0.0
8290;4.76;0.0;189.37;0.0
8291;4.46;0.0;189.37;0.0
8292;4.52;0.0;189.37;0.0
8293;6.49;0.0;189.37;0.0
8294;6.92;0.0;191.78;0.0
8295;6.92;0.0;194.51;0.0
8296;6.92;0.0;195.58;0.0
8297;6.92;0.0;195.51;0.0
8298;6.92;0.0;195.51;0.0
8299;6.92;0.0;198.78;0.0
8300;6.92;0.0;198.94;0.0
8301;6.92;0.0;198.09;0.0
8302;6.92;0.0;196.62;0.0
8303;6.92;0.0;195.33;0.0
8304;6.92;0.0;195.62;0.0
8305;6.92;0.0;195.74;0.0
8306;6.92;0.0;195.8;0.0
8307;6.92;0.0;196.02;0.0
8308;6.92;0.0;195.99;0.0
8309;6.92;0.0;192.88;0.0
8310;6.92;0.0;193.07;0.0
8311;6.92;0.0;192.97;0.0
8312;6.92;0.0;192.38;0.0
8313;6.92;0.0;190.21;0.0
8314;5.42;0.0;189.37;0.0
8315;3.69;0.0;189.37;0.0
8316;2.44;0.0;189.37;0.0
8317;1.54;0.0;189.37;0.0
8318;1.48;0.0;189.37;0.0
8319;2.44;0.0;189.37;0.0
8320;3.99;0.0;189.37;0.0
8321;5.42;0.0;189.37;0.0
8322;6.92;0.0;189.43;0.0
8323;6.92;0.0;193.86;0.0
8324;6.92;0.0;194.64;0.0
8325;6.92;0.0;195.18;0.0
8326;6.92;0.0;195.27;0.0
8327;6.92;0.0;195.24;0.0
8328;6.92;0.0;195.15;0.0
8329;6.92;0.0;194.83;0.0
8330;6.92;0.0;194.14;0.0
8331;6.92;0.0;193.89;0.0
8332;6.92;0.0;193.7;0.0
8333;6.92;0.0;190.4;0.0
8334;6.92;0.0;190.34;0.0
8335;6.92;0.0;190.37;0.0
8336;6.92;0.0;189.84;0.0
8337;5.18;0.0;189.37;0.0
8338;4.05;0.0;189.37;0.0
8339;3.51;0.0;189.37;0.0
8340;3.51;0.0;189.37;0.0
8341;3.93;0.0;189.37;0.0
8342;5.0;0.0;189.37;0.0
8343;5.66;0.0;189.37;0.0
8344;5.0;0.0;189.37;0.0
8345;4.46;0.0;189.37;0.0
8346;5.24;0.0;189.37;0.0
8347;6.92;0.0;192.89;0.0
8348;6.92;0.0;193.99;0.0
8349;6.92;0.0;194.8;0.0
8350;6.92;0.0;195.62;0.0
8351;6.92;0.0;196.81;0.0
8352;6.92;0.0;197.75;0.0
8353;6.92;0.0;198.22;0.0
8354;6.92;0.0;198.44;0.0
8355;6.92;0.0;198.72;0.0
8356;6.92;0.0;198.94;0.0
8357;6.92;0.0;196.17;0.0
8358;6.92;0.0;195.14;0.0
8359;6.92;0.0;194.79;0.0
8360;6.92;0.0;194.92;0.0
8361;6.92;0.0;194.07;0.0
8362;6.92;0.0;193.0;0.0
8363;6.92;0.0;192.63;0.0
8364;6.92;0.0;192.97;0.0
8365;6.92;0.0;192.85;0.0
8366;6.92;0.0;193.04;0.0
8367;6.92;0.0;193.88;0.0
8368;6.92;0.0;194.67;0.0
8369;6.92;0.0;194.92;0.0
8370;6.92;0.0;194.85;0.0
8371;6.92;0.24;197.09;0.24
8372;6.92;0.8;196.39;0.8
8373;6.92;0.0;196.46;0.0
8374;6.92;0.0;196.56;0.0
8375;6.92;0.0;195.77;0.0
8376;6.92;0.0;196.06;0.0
8377;6.92;1.28;196.39;1.28
8378;6.92;1.1;196.39;1.1
8379;6.92;2.29;196.39;2.29
8380;6.92;4.68;196.39;4.68
8381;6.92;0.6;196.39;0.6
8382;6.92;2.33;196.39;2.33
8383;6.92;3.59;196.39;3.59
8384;6.92;6.75;196.39;6.75
8385;6.92;8.06;199.81;8.06
8386;6.92;9.06;198.93;9.06
8387;6.92;4.06;199.81;4.06
8388;6.92;4.42;199.81;4.42
8389;6.92;3.04;199.81;3.04
8390;6.92;2.15;199.81;2.15
8391;6.92;0.66;199.81;0.66
8392;6.92;0.18;199.81;0.18
8393;6.92;0.6;199.81;0.6
8394;6.92;1.97;199.81;1.97
8395;6.92;30.97;189.72;30.97
8396;6.92;31.51;189.72;31.51
8397;6.92;32.47;189.72;32.47
8398;6.92;29.6;189.72;29.6
8399;6.92;28.88;189.72;28.88
8400;6.92;16.2;196.39;16.2
8401;6.92;15.96;196.39;15.96
8402;6.92;16.02;196.39;16.02
8403;6.92;15.36;196.39;15.36
8404;6.92;15.54;196.39;15.54
8405;6.92;10.09;196.39;10.09
8406;6.92;10.09;196.39;10.09
8407;6.92;9.02;196.39;9.02
8408;6.92;7.82;196.39;7.82
8409;6.92;11.4;196.39;11.4
8410;6.92;12.3;196.39;12.3
8411;6.92;14.45;196.39;14.45
8412;6.92;16.84;196.39;16.84
8413;6.92;14.87;196.39;14.87
8414;6.92;13.43;196.39;13.43
8415;6.92;13.08;196.39;13.08
8416;6.92;13.61;196.39;13.61
8417;6.92;14.15;196.39;14.15
8418;6.92;13.97;196.39;13.97
8419;6.92;20.02;196.39;20.02
8420;6.92;19.18;196.39;19.18
8421;6.92;17.69;196.39;17.69
8422;6.92;15.72;196.39;15.72
8423;6.92;15.66;196.39;15.66
8424;6.92;14.59;196.39;14.59
8425;6.92;13.99;196.39;13.99
8426;6.92;15.54;196.39;15.54
8427;6.92;17.27;196.39;17.27
8428;6.92;15.96;196.39;15.96
8429;6.92;7.64;196.39;7.64
8430;6.92;6.51;196.39;6.51
8431;6.92;6.03;196.39;6.03
8432;6.92;5.79;196.39;5.79
8433;6.92;6.69;196.39;6.69
8434;6.92;5.73;196.39;5.73
8435;6.92;7.76;196.39;7.76
8436;6.92;6.33;196.39;6.33
8437;6.92;6.03;196.39;6.03
8438;6.92;7.35;196.39;7.35
8439;6.92;9.73;196.39;9.73
8440;6.92;11.58;196.39;11.58
8441;6.92;13.79;196.39;13.79
8442;6.92;15.04;196.39;15.04
8443;6.92;22.7;196.39;22.7
8444;6.92;22.7;196.39;22.7
8445;6.92;22.28;196.39;22.28
8446;6.92;22.82;196.39;22.82
8447;6.92;21.39;196.39;21.39
8448;6.92;21.03;196.39;21.03
8449;6.92;19.48;196.39;19.48
8450;6.92;20.25;196.39;20.25
8451;6.92;20.02;196.39;20.02
8452;6.92;18.58;196.39;18.58
8453;6.92;9.08;196.39;9.08
8454;6.92;10.63;196.39;10.63
8455;6.92;12.3;196.39;12.3
8456;6.92;11.76;196.39;11.76
8457;6.92;4.54;199.81;4.54
8458;6.92;17.26;192.97;17.26
8459;6.92;12.18;196.39;12.18
8460;6.92;10.27;196.39;10.27
8461;6.92;8.06;196.39;8.06
8462;6.92;6.75;196.39;6.75
8463;6.92;4.72;196.39;4.72
8464;6.92;2.33;196.39;2.33
8465;6.92;1.08;196.39;1.08
8466;6.92;0.54;196.39;0.54
8467;6.92;0.0;199.16;0.0
8468;6.92;9.95;193.62;9.95
8469;6.92;6.89;196.39;6.89
8470;6.92;6.89;196.39;6.89
8471;6.92;4.92;196.39;4.92
8472;6.92;5.16;196.39;5.16
8473;6.92;5.57;196.39;5.57
8474;6.92;8.38;196.39;8.38
8475;6.92;11.66;196.39;11.66
8476;6.92;15.0;196.39;15.0
8477;6.92;12.06;196.39;12.06
8478;6.92;16.06;196.39;16.06
8479;6.92;20.06;196.39;20.06
8480;6.92;27.34;196.39;27.34
8481;6.92;28.65;196.39;28.65
8482;6.92;29.19;196.39;29.19
8483;6.92;28.59;196.39;28.59
8484;6.92;27.46;196.39;27.46
8485;6.92;24.95;196.39;24.95
8486;6.92;21.19;196.39;21.19
8487;6.92;17.91;196.39;17.91
8488;6.92;15.46;196.39;15.46
8489;6.92;11.58;196.39;11.58
8490;6.92;10.75;196.39;10.75
8491;6.92;19.66;196.39;19.66
8492;6.92;23.78;196.39;23.78
8493;6.92;29.8;196.39;29.8
8494;6.92;33.38;196.39;33.38
8495;6.92;34.82;196.39;34.82
8496;6.92;33.92;196.39;33.92
8497;6.92;32.37;196.39;32.37
8498;6.92;30.52;196.39;30.52
8499;6.92;29.33;196.39;29.33
8500;6.92;30.16;196.39;30.16
8501;6.92;26.15;196.39;26.15
8502;6.92;29.25;196.39;29.25
8503;6.92;32.59;196.39;32.59
8504;6.92;35.28;196.39;35.28
8505;6.92;37.01;196.39;37.01
8506;6.92;38.74;196.39;38.74
8507;6.92;39.04;196.39;39.04
8508;6.92;38.92;196.39;38.92
8509;6.92;38.38;196.39;38.38
8510;6.92;37.72;196.39;37.72
8511;6.92;37.01;196.39;37.01
8512;6.92;36.23;196.39;36.23
8513;6.92;35.28;196.39;35.28
8514;6.92;35.04;196.39;35.04
8515;6.92;41.26;196.39;41.26
8516;6.92;34.13;200.07;34.13
8517;6.92;47.86;192.7;47.86
8518;6.92;40.13;196.39;40.13
8519;6.92;39.41;196.39;39.41
8520;6.92;32.04;200.07;32.04
8521;6.92;45.95;192.7;45.95
8522;6.92;39.59;196.39;39.59
8523;6.92;40.72;196.39;40.72
8524;6.92;40.78;196.39;40.78
8525;6.92;34.02;196.39;34.02
8526;6.92;34.26;196.39;34.26
8527;6.92;34.08;196.39;34.08
8528;6.92;33.19;196.39;33.19
8529;6.92;30.86;196.39;30.86
8530;6.92;29.07;196.39;29.07
8531;6.92;26.68;196.39;26.68
8532;6.92;21.25;196.39;21.25
8533;6.92;13.02;196.39;13.02
8534;6.92;4.18;196.39;4.18
8535;6.92;2.03;196.39;2.03
8536;6.92;6.93;196.39;6.93
8537;6.92;13.31;196.39;13.31
8538;6.92;19.22;196.39;19.22
8539;6.92;32.73;196.39;32.73
8540;6.92;34.94;196.39;34.94
8541;6.92;36.31;196.39;36.31
8542;6.92;36.49;196.39;36.49
8543;6.92;35.53;196.39;35.53
8544;6.92;32.61;196.39;32.61
8545;6.92;28.19;196.39;28.19
8546;6.92;10.32;203.14;10.32
8547;6.92;14.11;196.39;14.11
8548;6.92;3.69;200.76;3.69
8549;6.92;2.87;196.39;2.87
8550;6.92;0.0;195.95;0.0
8551;6.92;0.42;196.39;0.42
8552;6.92;0.0;197.93;0.0
8553;6.92;0.0;198.55;0.0
8554;6.92;0.0;199.02;0.0
8555;6.92;0.0;198.49;0.0
8556;6.92;0.0;198.27;0.0
8557;6.92;0.0;197.46;0.0
8558;6.92;0.0;196.96;0.0
8559;6.92;0.0;198.15;0.0
8560;6.92;0.0;198.65;0.0
8561;6.92;0.0;199.62;0.0
8562;6.92;4.36;199.81;4.36
8563;6.92;36.23;189.72;36.23
8564;6.92;42.19;189.72;42.19
8565;6.92;46.13;189.72;46.13
8566;6.92;47.62;189.72;47.62
8567;6.92;46.67;189.72;46.67
8568;6.92;33.5;196.39;33.5
8569;6.92;32.13;196.39;32.13
8570;6.92;30.88;196.39;30.88
8571;6.92;29.45;196.39;29.45
8572;6.92;27.83;196.39;27.83
8573;6.92;21.73;196.39;21.73
8574;6.92;22.86;196.39;22.86
8575;6.92;24.12;196.39;24.12
8576;6.92;25.79;196.39;25.79
8577;6.92;27.16;196.39;27.16
8578;6.92;29.07;196.39;29.07
8579;6.92;29.25;196.39;29.25
8580;6.92;30.44;196.39;30.44
8581;6.92;31.64;196.39;31.64
8582;6.92;32.35;196.39;32.35
8583;6.92;32.83;196.39;32.83
8584;6.92;35.16;196.39;35.16
8585;6.92;35.28;196.39;35.28
8586;6.92;34.98;196.39;34.98
8587;6.92;41.5;196.39;41.5
8588;6.92;41.32;196.39;41.32
8589;6.92;41.2;196.39;41.2
8590;6.92;40.9;196.39;40.9
8591;6.92;41.2;196.39;41.2
8592;6.92;40.96;196.39;40.96
8593;6.92;40.9;196.39;40.9
8594;6.92;40.96;196.39;40.96
8595;6.92;40.55;196.39;40.55
8596;6.92;39.23;196.39;39.23
8597;6.92;30.56;196.39;30.56
8598;6.92;27.76;196.39;27.76
8599;6.92;24.59;196.39;24.59
8600;6.92;21.43;196.39;21.43
8601;6.92;15.34;196.39;15.34
8602;6.92;12.06;196.39;12.06
8603;6.92;12.06;196.39;12.06
8604;6.92;8.96;196.39;8.96
8605;6.92;5.62;196.39;5.62
8606;6.92;1.32;196.6;1.32
8607;6.92;0.0;196.17;0.0
8608;6.92;0.36;196.39;0.36
8609;6.92;5.79;196.39;5.79
8610;6.92;8.78;196.39;8.78
8611;6.92;15.9;196.39;15.9
8612;6.92;13.33;196.39;13.33
8613;6.92;10.83;196.39;10.83
8614;6.92;19.96;196.39;19.96
8615;6.92;34.16;196.39;34.16
8616;6.92;39.41;196.39;39.41
8617;6.92;39.11;196.39;39.11
8618;6.92;36.67;196.39;36.67
8619;6.92;34.04;196.39;34.04
8620;6.92;32.07;196.39;32.07
8621;6.92;24.47;196.39;24.47
8622;6.92;17.19;199.81;17.19
8623;6.92;17.58;199.16;17.58
8624;6.92;15.4;199.81;15.4
8625;6.92;15.82;199.81;15.82
8626;6.92;17.9;199.81;17.9
8627;6.92;20.65;199.81;20.65
8628;6.92;22.38;199.81;22.38
8629;6.92;23.1;199.81;23.1
8630;6.92;22.38;199.81;22.38
8631;6.92;19.22;199.81;19.22
8632;6.92;13.13;199.81;13.13
8633;6.92;6.74;199.81;6.74
8634;6.92;2.69;199.81;2.69
8635;6.92;0.0;202.8;0.0
8636;6.92;0.0;200.41;0.0
8637;6.92;0.0;200.26;0.0
8638;6.92;0.0;198.47;0.0
8639;6.92;0.0;196.96;0.0
8640;6.92;0.0;195.49;0.0
8641;6.92;0.0;194.02;0.0
8642;6.79;0.0;192.7;0.0
8643;5.66;0.0;192.7;0.0
8644;5.36;0.0;192.7;0.0
8645;5.06;0.0;189.37;0.0
8646;5.66;0.0;189.37;0.0
8647;6.14;0.0;189.37;0.0
8648;6.79;0.0;189.37;0.0
8649;6.92;0.0;190.18;0.0
8650;6.92;0.0;190.78;0.0
8651;6.92;0.0;191.88;0.0
8652;6.92;0.0;194.32;0.0
8653;6.92;2.57;196.39;2.57
8654;6.92;6.75;196.39;6.75
8655;6.92;5.62;196.39;5.62
8656;6.92;8.36;196.39;8.36
8657;6.92;10.45;196.39;10.45
8658;6.92;10.93;196.39;10.93
8659;6.92;18.11;196.39;18.11
8660;6.92;20.85;196.39;20.85
8661;6.92;23.24;196.39;23.24
8662;6.92;24.19;196.39;24.19
8663;6.92;25.75;196.39;25.75
8664;6.92;29.15;196.39;29.15
8665;6.92;31.36;196.39;31.36
8666;6.92;31.71;196.39;31.71
8667;6.92;31.06;196.39;31.06
8668;6.92;32.97;196.39;32.97
8669;6.92;27.64;196.39;27.64
8670;6.92;28.35;196.39;28.35
8671;6.92;29.55;196.39;29.55
8672;6.92;30.02;196.39;30.02
8673;6.92;30.56;196.39;30.56
8674;6.92;31.4;196.39;31.4
8675;6.92;31.81;196.39;31.81
8676;6.92;32.11;196.39;32.11
8677;6.92;31.34;196.39;31.34
8678;6.92;30.2;196.39;30.2
8679;6.92;28.89;196.39;28.89
8680;6.92;28.83;196.39;28.83
8681;6.92;29.37;196.39;29.37
8682;6.92;29.61;196.39;29.61
8683;6.92;36.07;196.39;36.07
8684;6.92;36.55;196.39;36.55
8685;6.92;30.49;200.07;30.49
8686;6.92;45.71;192.7;45.71
8687;6.92;39.53;196.39;39.53
8688;6.92;39.89;196.39;39.89
8689;6.92;40.19;196.39;40.19
8690;6.92;40.37;196.39;40.37
8691;6.92;40.13;196.39;40.13
8692;6.92;39.29;196.39;39.29
8693;6.92;32.53;196.39;32.53
8694;6.92;32.53;196.39;32.53
8695;6.92;32.41;196.39;32.41
8696;6.92;32.11;196.39;32.11
8697;6.92;32.23;196.39;32.23
8698;6.92;32.59;196.39;32.59
8699;6.92;32.23;196.39;32.23
8700;6.92;30.44;196.39;30.44
8701;6.92;27.94;196.39;27.94
8702;6.92;24.29;196.39;24.29
8703;6.92;20.65;196.39;20.65
8704;6.92;20.42;196.39;20.42
8705;6.92;24.71;196.39;24.71
8706;6.92;26.2;196.39;26.2
8707;6.92;30.16;196.39;30.16
8708;6.92;26.4;196.39;26.4
8709;6.92;25.63;196.39;25.63
8710;6.92;26.94;196.39;26.94
8711;6.92;25.92;196.39;25.92
8712;6.92;25.63;196.39;25.63
8713;6.92;28.19;196.39;28.19
8714;6.92;30.16;196.39;30.16
8715;6.92;28.79;196.39;28.79
8716;6.92;26.58;196.39;26.58
8717;6.92;20.42;196.39;20.42
8718;6.92;12.59;199.81;12.59
8719;6.92;15.22;197.83;15.22
8720;6.92;8.24;199.81;8.24
8721;6.92;11.52;196.39;11.52
8722;6.92;5.19;199.81;5.19
8723;6.92;5.43;199.81;5.43
8724;6.92;4.0;199.81;4.0
8725;6.92;0.66;199.81;0.66
8726;6.92;0.0;198.27;0.0
8727;6.92;0.0;197.96;0.0
8728;6.92;0.0;198.87;0.0
8729;6.92;0.0;199.06;0.0
8730;6.92;0.0;199.15;0.0
8731;6.92;23.04;189.72;23.04
8732;6.92;23.04;189.72;23.04
8733;6.92;23.39;189.72;23.39
8734;6.92;25.07;189.72;25.07
8735;6.92;27.09;189.72;27.09
8736;6.92;13.03;196.39;13.03
8737;6.92;13.99;196.39;13.99
8738;6.92;12.5;196.39;12.5
8739;6.92;10.89;196.39;10.89
8740;6.92;9.93;196.39;9.93
8741;6.92;4.66;196.39;4.66
8742;6.92;6.87;196.39;6.87
8743;6.92;8.96;196.39;8.96
8744;6.92;13.67;196.39;13.67
8745;6.92;22.56;196.39;22.56
8746;6.92;21.67;196.39;21.67
