;on_wind;battery storage;hydrogen_storage;Curtailment
7833;41.48;33.85;515.97;41.48
7834;43.37;33.85;515.97;43.37
7835;45.34;33.85;515.97;45.34
7836;47.22;33.85;515.97;47.22
7837;48.78;33.85;515.97;48.78
7838;49.35;33.85;515.97;49.35
7839;49.76;33.85;515.97;49.76
7840;49.52;33.85;515.97;49.52
7841;47.63;33.85;515.97;47.63
7842;45.34;33.85;515.97;45.34
7843;42.06;33.85;519.31;42.06
7844;38.61;33.85;519.31;38.61
7845;37.14;33.85;519.31;37.14
7846;36.15;33.85;519.31;36.15
7847;36.73;33.85;519.31;36.73
7848;34.6;33.85;519.31;34.6
7849;33.12;33.85;519.31;33.12
7850;32.14;33.85;519.31;32.14
7851;29.02;33.85;519.31;29.02
7852;25.25;33.85;519.31;25.25
7853;21.56;33.85;515.97;21.56
7854;15.41;33.85;515.97;15.41
7855;13.61;33.85;515.97;13.61
7856;16.15;33.85;515.97;16.15
7857;25.09;33.85;515.97;25.09
7858;28.78;33.85;515.97;28.78
7859;32.06;33.85;515.97;32.06
7860;35.58;33.85;515.97;35.58
7861;39.11;33.85;515.97;39.11
7862;40.34;33.85;515.97;40.34
7863;41.16;33.85;515.97;41.16
7864;40.5;33.85;515.97;40.5
7865;38.12;33.85;515.97;38.12
7866;34.35;33.85;515.97;34.35
7867;29.35;33.85;519.31;29.35
7868;23.78;33.85;519.31;23.78
7869;21.32;33.85;519.31;21.32
7870;15.41;33.85;519.31;15.41
7871;9.59;33.85;519.31;9.59
7872;3.69;33.85;519.31;3.69
7873;1.15;33.85;519.31;1.15
7874;3.61;33.85;519.31;3.61
7875;10.66;33.85;519.31;10.66
7876;15.58;33.85;519.31;15.58
7877;11.89;33.85;515.97;11.89
7878;11.81;33.85;515.97;11.81
7879;11.81;33.85;515.97;11.81
7880;15.82;33.85;515.97;15.82
7881;12.87;33.85;515.97;12.87
7882;6.39;33.85;515.97;6.39
7883;4.51;33.85;515.97;4.51
7884;4.59;33.85;515.97;4.59
7885;4.59;33.85;515.97;4.59
7886;4.02;33.85;515.97;4.02
7887;6.23;33.85;515.97;6.23
7888;7.46;33.85;515.97;7.46
7889;3.77;33.85;515.97;3.77
7890;0.0;33.85;515.89;0.0
7891;20.41;33.85;506.77;20.41
7892;14.35;33.85;506.77;14.35
7893;8.77;33.85;506.77;8.77
7894;6.23;33.85;506.77;6.23
7895;6.72;33.85;506.77;6.72
7896;0.0;33.85;511.55;0.0
7897;0.0;33.85;512.85;0.0
7898;0.0;33.85;513.79;0.0
7899;0.0;33.85;514.14;0.0
7900;0.0;33.85;515.08;0.0
7901;0.0;33.85;511.71;0.0
7902;0.0;33.85;511.58;0.0
7903;0.0;33.85;510.63;0.0
7904;0.0;33.85;509.47;0.0
7905;0.0;33.85;508.74;0.0
7906;0.0;33.85;508.18;0.0
7907;0.0;33.85;508.48;0.0
7908;0.0;33.85;508.52;0.0
7909;0.0;33.85;508.61;0.0
7910;0.0;33.85;509.21;0.0
7911;0.0;33.85;511.28;0.0
7912;0.0;33.85;512.96;0.0
7913;0.0;33.85;511.97;0.0
7914;0.0;33.85;511.28;0.0
7915;0.0;33.85;514.48;0.0
7916;0.0;33.85;514.44;0.0
7917;0.0;33.85;514.4;0.0
7918;0.0;33.85;514.52;0.0
7919;0.0;33.85;514.96;0.0
7920;0.0;33.85;515.47;0.0
7921;0.0;33.85;516.03;0.0
7922;0.0;33.85;516.55;0.0
7923;0.0;33.85;515.82;0.0
7924;0.0;33.85;514.74;0.0
7925;0.0;33.85;511.02;0.0
7926;0.0;33.85;511.32;0.0
7927;0.0;33.85;511.62;0.0
7928;0.0;33.85;511.62;0.0
7929;0.0;33.85;511.71;0.0
7930;0.0;33.85;512.35;0.0
7931;0.0;33.85;513.26;0.0
7932;0.0;33.85;514.25;0.0
7933;0.0;33.85;515.28;0.0
7934;0.0;33.85;515.67;0.0
7935;0.74;33.85;515.97;0.74
7936;2.79;33.85;515.97;2.79
7937;3.85;33.85;515.97;3.85
7938;4.26;33.85;515.97;4.26
7939;4.51;33.85;519.31;4.51
7940;5.08;33.85;519.31;5.08
7941;6.39;33.85;519.31;6.39
7942;7.79;33.85;519.31;7.79
7943;9.18;33.85;519.31;9.18
7944;11.72;33.85;519.31;11.72
7945;12.79;33.85;519.31;12.79
7946;15.17;33.85;519.31;15.17
7947;13.36;33.85;519.31;13.36
7948;15.08;33.85;519.31;15.08
7949;10.63;34.04;515.97;10.63
7950;0.0;38.44;515.97;0.0
7951;1.39;33.85;515.97;1.39
7952;0.0;33.85;514.59;0.0
7953;0.0;33.85;513.13;0.0
7954;0.0;33.85;512.1;0.0
7955;0.0;33.85;510.12;0.0
7956;0.0;33.85;508.87;0.0
7957;0.0;33.85;508.26;0.0
7958;0.0;33.85;507.75;0.0
7959;0.0;33.85;507.19;0.0
7960;0.0;32.24;506.22;0.0
7961;0.0;30.68;506.22;0.0
7962;0.0;33.85;506.45;0.0
7963;0.0;33.85;514.48;0.0
7964;0.0;33.85;519.18;0.0
7965;5.82;33.85;519.31;5.82
7966;17.71;33.85;519.31;17.71
7967;28.78;33.85;519.31;28.78
7968;33.61;33.85;519.31;33.61
7969;28.04;33.85;519.31;28.04
7970;0.0;57.63;519.31;0.0
7971;20.69;36.37;519.31;20.69
7972;0.0;61.15;519.31;0.0
7973;0.0;55.58;515.97;0.0
7974;0.0;52.05;515.97;0.0
7975;0.0;48.77;515.97;0.0
7976;0.0;42.05;515.97;0.0
7977;0.0;42.79;515.97;0.0
7978;0.0;38.12;515.97;0.0
7979;0.0;34.92;515.97;0.0
7980;0.0;37.21;515.97;0.0
7981;0.0;35.0;515.97;0.0
7982;0.0;33.85;515.41;0.0
7983;0.0;33.85;513.82;0.0
7984;0.0;33.85;512.79;0.0
7985;0.0;33.85;511.79;0.0
7986;0.0;33.85;511.28;0.0
7987;0.0;33.85;514.74;0.0
7988;0.0;33.85;514.83;0.0
7989;0.0;33.85;514.48;0.0
7990;0.0;33.85;513.53;0.0
7991;0.0;33.85;512.54;0.0
7992;0.0;33.85;511.29;0.0
7993;0.0;33.85;509.96;0.0
7994;0.0;32.81;509.56;0.0
7995;0.0;31.34;509.56;0.0
7996;0.0;29.94;509.56;0.0
7997;0.0;29.21;506.22;0.0
7998;0.0;29.37;506.22;0.0
7999;0.0;30.11;506.22;0.0
8000;0.0;30.76;506.22;0.0
8001;0.0;30.76;506.22;0.0
8002;0.0;30.44;506.22;0.0
8003;0.0;29.7;506.22;0.0
8004;0.0;29.12;506.22;0.0
8005;0.0;29.12;506.22;0.0
8006;0.0;30.6;506.22;0.0
8007;0.0;33.31;506.22;0.0
8008;0.0;33.85;507.53;0.0
8009;0.0;33.85;508.56;0.0
8010;0.0;33.85;509.04;0.0
8011;0.0;37.02;510.49;0.0
8012;0.0;33.85;511.55;0.0
8013;0.0;33.85;510.61;0.0
8014;0.0;33.85;509.96;0.0
8015;0.0;33.85;509.61;0.0
8016;0.0;33.31;509.56;0.0
8017;0.0;32.98;509.56;0.0
8018;0.0;32.65;509.56;0.0
8019;0.0;31.75;509.56;0.0
8020;0.0;30.6;509.56;0.0
8021;0.0;29.86;506.22;0.0
8022;0.0;29.62;506.22;0.0
8023;0.0;29.62;506.22;0.0
8024;0.0;29.78;506.22;0.0
8025;0.0;29.78;506.22;0.0
8026;0.0;29.94;506.22;0.0
8027;0.0;30.19;506.22;0.0
8028;0.0;30.6;506.22;0.0
8029;0.0;30.85;506.22;0.0
8030;0.0;30.93;506.22;0.0
8031;0.0;30.35;506.22;0.0
8032;0.0;30.11;506.22;0.0
8033;0.0;29.86;506.22;0.0
8034;0.0;29.78;506.22;0.0
8035;0.0;29.53;509.56;0.0
8036;0.0;29.21;509.56;0.0
8037;0.0;29.29;509.56;0.0
8038;0.0;29.62;509.56;0.0
8039;0.0;30.19;509.56;0.0
8040;0.0;31.01;509.56;0.0
8041;0.0;31.91;509.56;0.0
8042;0.0;32.73;509.56;0.0
8043;0.0;32.73;509.56;0.0
8044;0.0;32.49;509.56;0.0
8045;0.0;33.06;506.22;0.0
8046;0.0;33.85;506.24;0.0
8047;0.0;33.85;506.54;0.0
8048;0.0;33.85;506.63;0.0
8049;0.0;33.85;506.76;0.0
8050;0.0;33.85;507.01;0.0
8051;0.0;33.85;507.53;0.0
8052;0.0;33.85;508.09;0.0
8053;0.0;33.85;508.26;0.0
8054;0.0;33.85;508.26;0.0
8055;0.0;33.85;509.3;0.0
8056;0.0;33.85;509.9;0.0
8057;0.0;33.85;509.73;0.0
8058;0.0;33.85;509.86;0.0
8059;12.46;33.85;506.77;12.46
8060;11.64;33.85;506.77;11.64
8061;10.25;33.85;506.77;10.25
8062;5.14;37.57;506.77;5.14
8063;7.62;33.85;506.77;7.62
8064;0.0;33.85;510.3;0.0
8065;0.0;33.85;509.7;0.0
8066;0.0;33.39;509.56;0.0
8067;0.0;32.98;509.56;0.0
8068;0.0;32.9;509.56;0.0
8069;0.0;32.98;506.22;0.0
8070;0.0;33.31;506.22;0.0
8071;0.0;33.85;506.37;0.0
8072;0.0;33.85;506.58;0.0
8073;0.0;33.85;506.37;0.0
8074;0.0;33.85;506.88;0.0
8075;0.0;33.85;507.7;0.0
8076;0.0;33.85;508.31;0.0
8077;0.0;33.85;507.79;0.0
8078;0.0;33.85;508.39;0.0
8079;0.0;33.85;510.63;0.0
8080;0.0;33.85;513.09;0.0
8081;3.76;33.85;513.44;3.76
8082;5.56;33.85;513.44;5.56
8083;11.41;33.85;513.44;11.41
8084;11.33;33.85;513.44;11.33
8085;10.76;33.85;513.44;10.76
8086;10.19;33.85;513.44;10.19
8087;9.61;33.85;513.44;9.61
8088;9.12;33.85;513.44;9.12
8089;9.12;33.85;513.44;9.12
8090;9.61;33.85;513.44;9.61
8091;9.45;33.85;513.44;9.45
8092;11.09;33.85;513.44;11.09
8093;8.35;33.85;513.44;8.35
8094;10.32;33.85;513.44;10.32
8095;11.3;33.85;513.44;11.3
8096;6.71;33.85;513.44;6.71
8097;4.42;33.85;513.44;4.42
8098;4.17;33.85;513.44;4.17
8099;4.42;33.85;513.44;4.42
8100;4.17;33.85;513.44;4.17
8101;2.2;33.85;513.44;2.2
8102;2.37;33.85;513.44;2.37
8103;4.66;33.85;513.44;4.66
8104;4.5;33.85;513.44;4.5
8105;2.37;33.85;513.44;2.37
8106;1.46;33.85;513.44;1.46
8107;6.41;33.85;513.44;6.41
8108;7.07;33.85;513.44;7.07
8109;0.0;33.85;518.27;0.0
8110;4.07;33.85;517.3;4.07
8111;2.38;33.85;519.31;2.38
8112;2.3;33.85;519.31;2.3
8113;5.0;33.85;519.31;5.0
8114;4.67;33.85;519.31;4.67
8115;1.89;33.85;519.31;1.89
8116;0.9;33.85;519.31;0.9
8117;1.72;33.85;515.97;1.72
8118;0.74;33.85;515.97;0.74
8119;0.0;33.85;514.81;0.0
8120;0.0;33.85;513.04;0.0
8121;0.0;33.85;512.1;0.0
8122;0.0;33.85;511.84;0.0
8123;0.0;33.85;510.98;0.0
8124;0.0;33.85;510.5;0.0
8125;0.0;33.85;510.68;0.0
8126;0.0;33.85;511.45;0.0
8127;0.0;33.85;513.39;0.0
8128;0.0;33.85;514.42;0.0
8129;0.0;33.85;513.95;0.0
8130;0.0;33.85;513.22;0.0
8131;0.0;33.85;515.39;0.0
8132;0.0;33.85;514.05;0.0
8133;0.0;33.85;513.1;0.0
8134;0.0;33.85;512.2;0.0
8135;0.0;33.85;511.38;0.0
8136;0.0;33.85;511.08;0.0
8137;0.0;33.85;511.34;0.0
8138;0.0;33.85;511.85;0.0
8139;0.0;33.85;512.54;0.0
8140;0.0;33.85;513.23;0.0
8141;0.0;33.85;510.46;0.0
8142;0.0;33.85;510.93;0.0
8143;0.0;33.85;511.19;0.0
8144;0.0;33.85;511.79;0.0
8145;0.0;33.85;510.98;0.0
8146;0.0;33.85;510.76;0.0
8147;0.0;33.85;511.24;0.0
8148;0.0;33.85;512.01;0.0
8149;0.0;33.85;513.04;0.0
8150;0.0;33.85;513.6;0.0
8151;0.0;33.85;515.2;0.0
8152;0.74;33.85;515.97;0.74
8153;0.33;33.85;515.97;0.33
8154;0.0;33.85;515.54;0.0
8155;0.0;33.85;517.8;0.0
8156;0.0;33.85;516.81;0.0
8157;0.0;33.85;515.99;0.0
8158;0.0;33.85;515.43;0.0
8159;0.0;33.85;515.6;0.0
8160;0.0;33.85;516.51;0.0
8161;0.0;33.85;517.07;0.0
8162;0.0;33.85;516.89;0.0
8163;0.0;33.85;516.72;0.0
8164;0.0;33.85;516.59;0.0
8165;0.0;33.85;512.91;0.0
8166;0.0;33.85;511.88;0.0
8167;0.0;33.85;511.28;0.0
8168;0.0;33.85;510.12;0.0
8169;0.0;33.85;508.61;0.0
8170;0.0;33.85;507.79;0.0
8171;0.0;33.85;507.23;0.0
8172;0.0;33.85;506.63;0.0
8173;0.0;33.85;506.37;0.0
8174;0.0;33.85;506.67;0.0
8175;0.0;33.85;508.0;0.0
8176;0.0;33.85;512.31;0.0
8177;6.55;33.85;513.44;6.55
8178;10.07;33.85;513.44;10.07
8179;17.07;33.85;513.44;17.07
8180;16.99;33.85;513.44;16.99
8181;15.02;33.85;513.44;15.02
8182;12.32;33.85;513.44;12.32
8183;12.07;33.85;513.44;12.07
8184;12.32;33.85;513.44;12.32
8185;13.46;33.85;513.44;13.46
8186;3.53;33.85;519.31;3.53
8187;4.97;33.85;518.85;4.97
8188;3.69;33.85;519.31;3.69
8189;1.72;33.85;515.97;1.72
8190;0.0;33.85;515.84;0.0
8191;0.0;33.85;514.81;0.0
8192;0.0;33.85;513.47;0.0
8193;0.0;33.85;512.01;0.0
8194;0.0;33.85;510.85;0.0
8195;0.0;33.85;510.03;0.0
8196;0.0;33.85;509.47;0.0
8197;0.0;33.85;509.99;0.0
8198;0.0;33.85;511.02;0.0
8199;0.0;33.85;511.45;0.0
8200;0.0;33.85;511.67;0.0
8201;0.0;33.85;511.88;0.0
8202;0.0;33.85;512.53;0.0
8203;7.07;33.85;513.44;7.07
8204;10.6;33.85;513.44;10.6
8205;12.89;33.85;513.44;12.89
8206;15.27;33.85;513.44;15.27
8207;17.56;33.85;513.44;17.56
8208;18.38;33.85;513.44;18.38
8209;18.96;33.85;513.44;18.96
8210;16.91;33.85;513.44;16.91
8211;17.15;33.85;513.44;17.15
8212;16.66;33.85;513.44;16.66
8213;9.6;33.85;513.81;9.6
8214;7.95;33.85;515.97;7.95
8215;11.56;33.85;515.97;11.56
8216;10.74;33.85;515.97;10.74
8217;6.97;33.85;515.97;6.97
8218;7.62;33.85;515.97;7.62
8219;10.82;33.85;515.97;10.82
8220;11.56;33.85;515.97;11.56
8221;16.4;33.85;515.97;16.4
8222;20.0;33.85;515.97;20.0
8223;24.6;33.85;515.97;24.6
8224;27.71;33.85;515.97;27.71
8225;30.83;33.85;515.97;30.83
8226;32.63;33.85;515.97;32.63
8227;57.47;33.85;506.77;57.47
8228;47.3;33.85;506.77;47.3
8229;32.63;33.85;506.77;32.63
8230;35.33;33.85;506.77;35.33
8231;52.8;33.85;506.77;52.8
8232;45.77;33.85;513.44;45.77
8233;45.52;33.85;513.44;45.52
8234;42.98;33.85;513.44;42.98
8235;41.91;33.85;513.44;41.91
8236;48.39;33.85;513.44;48.39
8237;51.06;33.85;513.44;51.06
8238;53.2;33.85;513.44;53.2
8239;51.36;33.85;514.32;51.36
8240;48.37;33.85;515.97;48.37
8241;47.06;33.85;515.97;47.06
8242;46.48;33.85;515.97;46.48
8243;44.27;33.85;515.97;44.27
8244;41.24;33.85;515.97;41.24
8245;37.63;33.85;515.97;37.63
8246;37.14;33.85;515.97;37.14
8247;29.43;33.85;515.97;29.43
8248;19.1;33.85;515.97;19.1
8249;18.61;33.85;515.97;18.61
8250;29.35;33.85;515.97;29.35
8251;23.2;33.85;519.31;23.2
8252;13.86;33.85;519.31;13.86
8253;12.3;33.85;519.31;12.3
8254;23.53;33.85;519.31;23.53
8255;33.53;33.85;519.31;33.53
8256;32.55;33.85;519.31;32.55
8257;31.89;33.85;519.31;31.89
8258;29.43;33.85;519.31;29.43
8259;29.92;33.85;519.31;29.92
8260;32.22;33.85;519.31;32.22
8261;35.5;33.85;515.97;35.5
8262;35.42;33.85;515.97;35.42
8263;36.81;33.85;515.97;36.81
8264;38.04;33.85;515.97;38.04
8265;38.86;33.85;515.97;38.86
8266;38.45;33.85;515.97;38.45
8267;36.73;33.85;515.97;36.73
8268;35.5;33.85;515.97;35.5
8269;36.07;33.85;515.97;36.07
8270;36.97;33.85;515.97;36.97
8271;38.61;33.85;515.97;38.61
8272;37.06;33.85;515.97;37.06
8273;33.78;33.85;515.97;33.78
8274;29.6;33.85;515.97;29.6
8275;25.5;33.85;519.31;25.5
8276;19.51;33.85;519.31;19.51
8277;0.0;45.49;519.31;0.0
8278;0.0;41.72;519.31;0.0
8279;0.85;40.71;519.31;0.85
8280;0.0;37.05;519.31;0.0
8281;0.0;35.25;519.31;0.0
8282;0.0;33.85;518.57;0.0
8283;0.0;33.85;517.45;0.0
8284;0.0;33.85;516.29;0.0
8285;0.0;33.85;511.45;0.0
8286;0.0;33.85;510.68;0.0
8287;0.0;33.85;510.46;0.0
8288;0.0;33.85;509.6;0.0
8289;0.0;33.85;507.44;0.0
8290;0.0;33.39;506.22;0.0
8291;0.0;32.98;506.22;0.0
8292;0.0;33.06;506.22;0.0
8293;0.0;33.85;507.23;0.0
8294;0.0;33.85;510.85;0.0
8295;0.0;33.85;514.59;0.0
8296;0.0;34.02;515.97;0.0
8297;0.0;33.85;515.97;0.0
8298;0.0;33.85;515.97;0.0
8299;0.0;33.85;519.22;0.0
8300;0.0;34.1;519.31;0.0
8301;0.0;33.85;518.27;0.0
8302;0.0;33.85;516.25;0.0
8303;0.0;33.85;514.48;0.0
8304;0.0;33.85;514.87;0.0
8305;0.0;33.85;515.04;0.0
8306;0.0;33.85;515.13;0.0
8307;0.0;33.85;515.43;0.0
8308;0.0;33.85;515.39;0.0
8309;0.0;33.85;512.35;0.0
8310;0.0;33.85;512.61;0.0
8311;0.0;33.85;512.48;0.0
8312;0.0;33.85;511.67;0.0
8313;0.0;33.85;508.69;0.0
8314;0.0;33.85;506.45;0.0
8315;0.0;31.91;506.22;0.0
8316;0.0;30.19;506.22;0.0
8317;0.0;28.96;506.22;0.0
8318;0.0;28.88;506.22;0.0
8319;0.0;30.19;506.22;0.0
8320;0.0;32.32;506.22;0.0
8321;0.0;33.85;506.45;0.0
8322;0.0;33.85;507.62;0.0
8323;0.0;33.85;512.46;0.0
8324;0.0;33.85;513.53;0.0
8325;0.0;33.85;514.27;0.0
8326;0.0;33.85;514.4;0.0
8327;0.0;33.85;514.35;0.0
8328;0.0;33.85;514.22;0.0
8329;0.0;33.85;513.79;0.0
8330;0.0;33.85;512.85;0.0
8331;0.0;33.85;512.5;0.0
8332;0.0;33.85;512.24;0.0
8333;0.0;33.85;508.95;0.0
8334;0.0;33.85;508.87;0.0
8335;0.0;33.85;508.91;0.0
8336;0.0;33.85;508.18;0.0
8337;0.0;33.85;506.28;0.0
8338;0.0;32.4;506.22;0.0
8339;0.0;31.67;506.22;0.0
8340;0.0;31.67;506.22;0.0
8341;0.0;32.24;506.22;0.0
8342;0.0;33.72;506.22;0.0
8343;0.0;33.85;506.63;0.0
8344;0.0;33.72;506.22;0.0
8345;0.0;32.98;506.22;0.0
8346;0.0;33.85;506.32;0.0
8347;0.0;33.85;511.12;0.0
8348;0.0;33.85;512.63;0.0
8349;0.59;33.85;513.44;0.59
8350;2.72;33.85;513.44;2.72
8351;5.84;33.85;513.44;5.84
8352;8.3;33.85;513.44;8.3
8353;9.53;33.85;513.44;9.53
8354;10.1;33.85;513.44;10.1
8355;10.84;33.85;513.44;10.84
8356;11.41;33.85;513.44;11.41
8357;6.55;33.85;513.44;6.55
8358;0.0;33.85;515.46;0.0
8359;0.0;33.85;514.98;0.0
8360;1.04;33.85;514.61;1.04
8361;0.0;33.85;513.99;0.0
8362;0.0;33.85;512.53;0.0
8363;0.0;33.85;512.01;0.0
8364;0.0;33.85;512.48;0.0
8365;0.0;33.85;512.31;0.0
8366;0.0;33.85;512.57;0.0
8367;0.56;33.85;513.44;0.56
8368;2.61;33.85;513.44;2.61
8369;3.27;33.85;513.44;3.27
8370;3.1;33.85;513.44;3.1
8371;6.91;33.85;513.44;6.91
8372;5.84;33.85;513.44;5.84
8373;4.94;33.85;513.44;4.94
8374;5.18;33.85;513.44;5.18
8375;3.13;33.85;513.44;3.13
8376;3.87;33.85;513.44;3.87
8377;6.5;33.85;513.44;6.5
8378;6.25;33.85;513.44;6.25
8379;7.89;33.85;513.44;7.89
8380;10.45;33.85;513.81;10.45
8381;7.94;33.85;513.44;7.94
8382;5.49;33.85;515.97;5.49
8383;7.21;33.85;515.97;7.21
8384;11.56;33.85;515.97;11.56
8385;22.3;33.85;515.97;22.3
8386;21.4;33.85;515.97;21.4
8387;16.81;33.85;515.97;16.81
8388;17.3;33.85;515.97;17.3
8389;15.41;33.85;515.97;15.41
8390;14.18;33.85;515.97;14.18
8391;12.13;33.85;515.97;12.13
8392;11.48;33.85;515.97;11.48
8393;12.05;33.85;515.97;12.05
8394;13.94;33.85;515.97;13.94
8395;42.55;33.85;506.77;42.55
8396;43.29;33.85;506.77;43.29
8397;44.6;33.85;506.77;44.6
8398;40.66;33.85;506.77;40.66
8399;39.68;33.85;506.77;39.68
8400;26.99;33.85;513.44;26.99
8401;26.66;33.85;513.44;26.66
8402;26.75;33.85;513.44;26.75
8403;25.84;33.85;513.44;25.84
8404;26.09;33.85;513.44;26.09
8405;20.98;33.85;513.44;20.98
8406;20.98;33.85;513.44;20.98
8407;19.5;33.85;513.44;19.5
8408;17.86;33.85;513.44;17.86
8409;22.78;33.85;513.44;22.78
8410;24.01;33.85;513.44;24.01
8411;26.96;33.85;513.44;26.96
8412;30.24;33.85;513.44;30.24
8413;27.53;33.85;513.44;27.53
8414;25.57;33.85;513.44;25.57
8415;25.07;33.85;513.44;25.07
8416;25.81;33.85;513.44;25.81
8417;26.55;33.85;513.44;26.55
8418;26.3;33.85;513.44;26.3
8419;32.24;33.85;513.44;32.24
8420;31.09;33.85;513.44;31.09
8421;29.04;33.85;513.44;29.04
8422;26.34;33.85;513.44;26.34
8423;26.25;33.85;513.44;26.25
8424;24.78;33.85;513.44;24.78
8425;23.96;33.85;513.44;23.96
8426;26.09;33.85;513.44;26.09
8427;28.47;33.85;513.44;28.47
8428;15.49;33.85;519.31;15.49
8429;28.78;33.85;507.57;28.78
8430;16.06;33.85;513.44;16.06
8431;15.4;33.85;513.44;15.4
8432;15.07;33.85;513.44;15.07
8433;16.3;33.85;513.44;16.3
8434;14.99;33.85;513.44;14.99
8435;17.78;33.85;513.44;17.78
8436;15.81;33.85;513.44;15.81
8437;15.4;33.85;513.44;15.4
8438;17.2;33.85;513.44;17.2
8439;20.48;33.85;513.44;20.48
8440;23.03;33.85;513.44;23.03
8441;26.06;33.85;513.44;26.06
8442;27.78;33.85;513.44;27.78
8443;35.93;33.85;513.44;35.93
8444;35.93;33.85;513.44;35.93
8445;35.35;33.85;513.44;35.35
8446;36.09;33.85;513.44;36.09
8447;34.12;33.85;513.44;34.12
8448;33.63;33.85;513.44;33.63
8449;31.5;33.85;513.44;31.5
8450;32.57;33.85;513.44;32.57
8451;32.24;33.85;513.44;32.24
8452;30.27;33.85;513.44;30.27
8453;19.58;33.85;513.44;19.58
8454;21.71;33.85;513.44;21.71
8455;24.01;33.85;513.44;24.01
8456;23.27;33.85;513.44;23.27
8457;22.29;33.85;513.44;22.29
8458;21.88;33.85;513.44;21.88
8459;23.85;33.85;513.44;23.85
8460;21.22;33.85;513.44;21.22
8461;18.19;33.85;513.44;18.19
8462;16.38;33.85;513.44;16.38
8463;13.6;33.85;513.44;13.6
8464;10.32;33.85;513.44;10.32
8465;8.6;33.85;513.44;8.6
8466;7.86;33.85;513.44;7.86
8467;11.99;33.85;513.44;11.99
8468;11.17;33.85;513.44;11.17
8469;14.2;33.85;513.44;14.2
8470;14.2;33.85;513.44;14.2
8471;11.5;33.85;513.44;11.5
8472;11.82;33.85;513.44;11.82
8473;12.4;33.85;513.44;12.4
8474;16.25;33.85;513.44;16.25
8475;20.76;33.85;513.44;20.76
8476;25.35;33.85;513.44;25.35
8477;23.68;33.85;513.44;23.68
8478;29.17;33.85;513.44;29.17
8479;34.67;33.85;513.44;34.67
8480;44.67;33.85;513.44;44.67
8481;46.47;33.85;513.44;46.47
8482;47.21;33.85;513.44;47.21
8483;46.39;33.85;513.44;46.39
8484;44.83;33.85;513.44;44.83
8485;41.39;33.85;513.44;41.39
8486;36.22;33.85;513.44;36.22
8487;31.72;33.85;513.44;31.72
8488;28.35;33.85;513.44;28.35
8489;23.03;33.85;513.44;23.03
8490;21.88;33.85;513.44;21.88
8491;31.75;33.85;513.44;31.75
8492;37.4;33.85;513.44;37.4
8493;45.68;33.85;513.44;45.68
8494;50.6;33.85;513.44;50.6
8495;52.57;33.85;513.44;52.57
8496;51.34;33.85;513.44;51.34
8497;49.21;33.85;513.44;49.21
8498;46.67;33.85;513.44;46.67
8499;45.03;33.85;513.44;45.03
8500;46.18;33.85;513.44;46.18
8501;43.03;33.85;513.44;43.03
8502;47.29;33.85;513.44;47.29
8503;51.88;33.85;513.44;51.88
8504;55.57;33.85;513.44;55.57
8505;57.95;33.85;513.44;57.95
8506;60.33;33.85;513.44;60.33
8507;60.74;33.85;513.44;60.74
8508;60.57;33.85;513.44;60.57
8509;59.84;33.85;513.44;59.84
8510;58.93;33.85;513.44;58.93
8511;57.95;33.85;513.44;57.95
8512;56.88;33.85;513.44;56.88
8513;55.57;33.85;513.44;55.57
8514;55.24;33.85;513.44;55.24
8515;61.43;33.85;513.44;61.43
8516;61.26;33.85;513.44;61.26
8517;60.85;33.85;513.44;60.85
8518;59.87;33.85;513.44;59.87
8519;58.88;33.85;513.44;58.88
8520;58.39;33.85;513.44;58.39
8521;58.23;33.85;513.44;58.23
8522;59.13;33.85;513.44;59.13
8523;60.69;33.85;513.44;60.69
8524;60.77;33.85;513.44;60.77
8525;53.85;33.85;513.44;53.85
8526;54.18;33.85;513.44;54.18
8527;53.93;33.85;513.44;53.93
8528;52.7;33.85;513.44;52.7
8529;49.51;33.85;513.44;49.51
8530;47.05;33.85;513.44;47.05
8531;43.77;33.85;513.44;43.77
8532;36.31;33.85;513.44;36.31
8533;24.99;33.85;513.44;24.99
8534;12.86;33.85;513.44;12.86
8535;9.91;33.85;513.44;9.91
8536;16.63;33.85;513.44;16.63
8537;25.4;33.85;513.44;25.4
8538;33.52;33.85;513.44;33.52
8539;49.7;33.85;513.44;49.7
8540;52.73;33.85;513.44;52.73
8541;54.62;33.85;513.44;54.62
8542;54.87;33.85;513.44;54.87
8543;53.55;33.85;513.44;53.55
8544;49.54;33.85;513.44;49.54
8545;43.47;33.85;513.44;43.47
8546;36.58;33.85;513.44;36.58
8547;24.12;33.85;513.44;24.12
8548;21.25;33.85;513.44;21.25
8549;10.34;33.85;513.81;10.34
8550;1.15;33.85;515.97;1.15
8551;2.87;33.85;515.97;2.87
8552;6.31;33.85;515.97;6.31
8553;7.95;33.85;515.97;7.95
8554;9.18;33.85;515.97;9.18
8555;7.79;33.85;515.97;7.79
8556;7.21;33.85;515.97;7.21
8557;5.08;33.85;515.97;5.08
8558;3.77;33.85;515.97;3.77
8559;6.89;33.85;515.97;6.89
8560;8.2;33.85;515.97;8.2
8561;10.74;33.85;515.97;10.74
8562;17.22;33.85;515.97;17.22
8563;49.76;33.85;506.77;49.76
8564;57.96;33.85;506.77;57.96
8565;63.37;33.85;506.77;63.37
8566;65.42;33.85;506.77;65.42
8567;64.11;33.85;506.77;64.11
