;grid;PEM input;Compressor;hydrogen_storage;Curtailment
4628;17.36;-15.73;-1.64;-2.46;0
4629;17.36;-15.73;-1.64;-2.46;0
4630;17.36;-15.73;-1.64;-2.46;0
4631;17.36;-15.73;-1.64;-2.46;0
4632;17.36;-15.73;-1.64;-2.46;0
4633;17.36;-15.73;-1.64;-2.46;0
4634;17.36;-15.73;-1.64;-2.46;0
4635;12.69;-11.49;-1.2;0.0;0
4636;17.36;-15.73;-1.64;-2.46;0
4637;17.36;-15.73;-1.64;0.88;0
4638;17.36;-15.73;-1.64;0.88;0
4639;17.36;-15.73;-1.64;0.88;0
4640;17.36;-15.73;-1.64;0.88;0
4641;17.36;-15.73;-1.64;0.88;0
4642;17.36;-15.73;-1.64;0.88;0
4643;17.36;-15.73;-1.64;0.88;0
4644;17.36;-15.73;-1.64;0.88;0
4645;17.36;-15.73;-1.64;0.88;0
4646;17.36;-15.73;-1.64;0.88;0
4647;17.36;-15.73;-1.64;0.88;0
4648;17.36;-15.73;-1.64;0.88;0
4649;17.36;-15.73;-1.64;0.88;0
4650;17.36;-15.73;-1.64;0.88;0
4651;17.36;-15.73;-1.64;-2.46;0
4652;17.36;-15.73;-1.64;-2.46;0
4653;17.36;-15.73;-1.64;-2.46;0
4654;15.36;-13.91;-1.45;-1.4;0
4655;17.36;-15.73;-1.64;-2.46;0
4656;17.36;-15.73;-1.64;-2.46;0
4657;17.36;-15.73;-1.64;-2.46;0
4658;17.36;-15.73;-1.64;-2.46;0
4659;17.36;-15.73;-1.64;-2.46;0
4660;17.36;-15.73;-1.64;-2.46;0
4661;17.36;-15.73;-1.64;0.88;0
4662;17.36;-15.73;-1.64;0.88;0
4663;17.36;-15.73;-1.64;0.88;0
4664;17.36;-15.73;-1.64;0.88;0
4665;17.36;-15.73;-1.64;0.88;0
4666;17.36;-15.73;-1.64;0.88;0
4667;17.36;-15.73;-1.64;0.88;0
4668;17.36;-15.73;-1.64;0.88;0
4669;17.36;-15.73;-1.64;0.88;0
4670;17.36;-15.73;-1.64;0.88;0
4671;17.36;-15.73;-1.64;0.88;0
4672;17.36;-15.73;-1.64;0.88;0
4673;17.36;-15.73;-1.64;0.88;0
4674;17.36;-15.73;-1.64;0.88;0
4675;17.36;-15.73;-1.64;-2.46;0
4676;17.36;-15.73;-1.64;-2.46;0
4677;17.36;-15.73;-1.64;-2.46;0
4678;17.36;-15.73;-1.64;-2.46;0
4679;17.36;-15.73;-1.64;-2.46;0
4680;17.36;-15.73;-1.64;-2.46;0
4681;17.36;-15.73;-1.64;-2.46;0
4682;17.36;-15.73;-1.64;-2.46;0
4683;17.36;-15.73;-1.64;-2.46;0
4684;17.36;-15.73;-1.64;-2.46;0
4685;17.36;-15.73;-1.64;0.88;0
4686;17.36;-15.73;-1.64;0.88;0
4687;17.36;-15.73;-1.64;0.88;0
4688;17.36;-15.73;-1.64;0.88;0
4689;17.36;-15.73;-1.64;0.88;0
4690;17.36;-15.73;-1.64;0.88;0
4691;17.36;-15.73;-1.64;0.88;0
4692;17.36;-15.73;-1.64;0.88;0
4693;17.36;-15.73;-1.64;0.88;0
4694;17.36;-15.73;-1.64;0.88;0
4695;17.36;-15.73;-1.64;0.88;0
4696;17.36;-15.73;-1.64;0.88;0
4697;17.36;-15.73;-1.64;0.88;0
4698;17.36;-15.73;-1.64;0.88;0
4699;-0.0;0.0;0.0;6.67;0
4700;-0.0;0.0;0.0;6.67;0
4701;-0.0;0.0;0.0;6.67;0
4702;-0.0;0.0;0.0;6.67;0
4703;-0.0;0.0;0.0;6.67;0
4704;17.36;-15.73;-1.64;-2.46;0
4705;17.36;-15.73;-1.64;-2.46;0
4706;17.36;-15.73;-1.64;-2.46;0
4707;17.36;-15.73;-1.64;-2.46;0
4708;17.36;-15.73;-1.64;-2.46;0
4709;17.36;-15.73;-1.64;0.88;0
4710;17.36;-15.73;-1.64;0.88;0
4711;17.36;-15.73;-1.64;0.88;0
4712;17.36;-15.73;-1.64;0.88;0
4713;17.36;-15.73;-1.64;0.88;0
4714;17.36;-15.73;-1.64;0.88;0
4715;17.36;-15.73;-1.64;0.88;0
4716;17.36;-15.73;-1.64;0.88;0
4717;17.36;-15.73;-1.64;0.88;0
4718;17.36;-15.73;-1.64;0.88;0
4719;17.36;-15.73;-1.64;0.88;0
4720;17.36;-15.73;-1.64;0.88;0
4721;17.36;-15.73;-1.64;0.88;0
4722;17.36;-15.73;-1.64;0.88;0
4723;17.36;-15.73;-1.64;-2.46;0
4724;17.36;-15.73;-1.64;-2.46;0
4725;17.36;-15.73;-1.64;-2.46;0
4726;3.86;-3.49;-0.36;4.64;0
4727;12.69;-11.49;-1.2;0.0;0
4728;17.36;-15.73;-1.64;-2.46;0
4729;17.36;-15.73;-1.64;-2.46;0
4730;17.36;-15.73;-1.64;-2.46;0
4731;12.17;-11.02;-1.15;0.27;0
4732;17.36;-15.73;-1.64;-2.46;0
4733;17.36;-15.73;-1.64;0.88;0
4734;17.36;-15.73;-1.64;0.88;0
4735;17.36;-15.73;-1.64;0.88;0
4736;17.36;-15.73;-1.64;0.88;0
4737;17.36;-15.73;-1.64;0.88;0
4738;17.36;-15.73;-1.64;0.88;0
4739;17.36;-15.73;-1.64;0.88;0
4740;17.36;-15.73;-1.64;0.88;0
4741;17.36;-15.73;-1.64;0.88;0
4742;17.36;-15.73;-1.64;0.88;0
4743;17.36;-15.73;-1.64;0.88;0
4744;17.36;-15.73;-1.64;0.88;0
4745;17.36;-15.73;-1.64;0.88;0
4746;17.36;-15.73;-1.64;0.88;0
4747;17.36;-15.73;-1.64;-2.46;0
4748;8.01;-7.26;-0.75;2.46;0
4749;17.36;-15.73;-1.64;-2.46;0
4750;17.36;-15.73;-1.64;-2.46;0
4751;17.36;-15.73;-1.64;-2.46;0
4752;17.36;-15.73;-1.64;-2.46;0
4753;3.86;-3.49;-0.36;4.64;0
4754;17.36;-15.73;-1.64;-2.46;0
4755;17.36;-15.73;-1.64;-2.46;0
4756;17.36;-15.73;-1.64;-2.46;0
4757;17.36;-15.73;-1.64;0.88;0
4758;17.36;-15.73;-1.64;0.88;0
4759;17.36;-15.73;-1.64;0.88;0
4760;17.36;-15.73;-1.64;0.88;0
4761;17.36;-15.73;-1.64;0.88;0
4762;17.36;-15.73;-1.64;0.88;0
4763;17.36;-15.73;-1.64;0.88;0
4764;17.36;-15.73;-1.64;0.88;0
4765;16.84;-15.26;-1.59;1.15;0
4766;17.36;-15.73;-1.64;0.88;0
4767;17.36;-15.73;-1.64;0.88;0
4768;17.36;-15.73;-1.64;0.88;0
4769;17.36;-15.73;-1.64;0.88;0
4770;17.36;-15.73;-1.64;0.88;0
4771;17.36;-15.73;-1.64;-2.46;0
4772;17.36;-15.73;-1.64;-2.46;0
4773;17.36;-15.73;-1.64;-2.46;0
4774;17.36;-15.73;-1.64;-2.46;0
4775;17.36;-15.73;-1.64;-2.46;0
4776;17.36;-15.73;-1.64;-2.46;0
4777;17.36;-15.73;-1.64;-2.46;0
4778;3.86;-3.49;-0.36;4.64;0
4779;17.36;-15.73;-1.64;-2.46;0
4780;17.36;-15.73;-1.64;-2.46;0
4781;17.36;-15.73;-1.64;0.88;0
4782;17.36;-15.73;-1.64;0.88;0
4783;17.36;-15.73;-1.64;0.88;0
4784;17.36;-15.73;-1.64;0.88;0
4785;17.36;-15.73;-1.64;0.88;0
4786;17.36;-15.73;-1.64;0.88;0
4787;17.36;-15.73;-1.64;0.88;0
4788;17.36;-15.73;-1.64;0.88;0
4789;17.36;-15.73;-1.64;0.88;0
4790;7.49;-6.79;-0.71;6.06;0
4791;17.36;-15.73;-1.64;0.88;0
4792;17.36;-15.73;-1.64;0.88;0
4793;17.36;-15.73;-1.64;0.88;0
4794;17.36;-15.73;-1.64;0.88;0
4795;17.36;-15.73;-1.64;-2.46;0
4796;17.36;-15.73;-1.64;-2.46;0
4797;17.36;-15.73;-1.64;-2.46;0
4798;17.36;-15.73;-1.64;-2.46;0
4799;17.36;-15.73;-1.64;-2.46;0
4800;17.36;-15.73;-1.64;-2.46;0
4801;17.36;-15.73;-1.64;-2.46;0
4802;17.36;-15.73;-1.64;-2.46;0
4803;17.36;-15.73;-1.64;-2.46;0
4804;17.36;-15.73;-1.64;-2.46;0
4805;10.68;-9.68;-1.01;4.39;0
4806;17.36;-15.73;-1.64;0.88;0
4807;17.36;-15.73;-1.64;0.88;0
4808;17.36;-15.73;-1.64;0.88;0
4809;17.36;-15.73;-1.64;0.88;0
4810;17.36;-15.73;-1.64;0.88;0
4811;17.36;-15.73;-1.64;0.88;0
4812;17.36;-15.73;-1.64;0.88;0
4813;17.36;-15.73;-1.64;0.88;0
4814;17.36;-15.73;-1.64;0.88;0
4815;17.36;-15.73;-1.64;0.88;0
4816;17.36;-15.73;-1.64;0.88;0
4817;17.36;-15.73;-1.64;0.88;0
4818;17.36;-15.73;-1.64;0.88;0
4819;17.36;-15.73;-1.64;-2.46;0
4820;17.36;-15.73;-1.64;-2.46;0
4821;17.36;-15.73;-1.64;-2.46;0
4822;17.36;-15.73;-1.64;-2.46;0
4823;17.36;-15.73;-1.64;-2.46;0
4824;17.36;-15.73;-1.64;-2.46;0
4825;17.36;-15.73;-1.64;-2.46;0
4826;17.36;-15.73;-1.64;-2.46;0
4827;17.36;-15.73;-1.64;-2.46;0
4828;17.36;-15.73;-1.64;-2.46;0
4829;17.36;-15.73;-1.64;0.88;0
4830;17.36;-15.73;-1.64;0.88;0
4831;17.36;-15.73;-1.64;0.88;0
4832;17.36;-15.73;-1.64;0.88;0
4833;17.36;-15.73;-1.64;0.88;0
4834;17.36;-15.73;-1.64;0.88;0
4835;17.36;-15.73;-1.64;0.88;0
4836;17.36;-15.73;-1.64;0.88;0
4837;17.36;-15.73;-1.64;0.88;0
4838;17.36;-15.73;-1.64;0.88;0
4839;17.36;-15.73;-1.64;0.88;0
4840;17.36;-15.73;-1.64;0.88;0
4841;17.36;-15.73;-1.64;0.88;0
4842;17.36;-15.73;-1.64;0.88;0
4843;17.36;-15.73;-1.64;-2.46;0
4844;17.36;-15.73;-1.64;-2.46;0
4845;17.36;-15.73;-1.64;-2.46;0
4846;17.36;-15.73;-1.64;-2.46;0
4847;17.36;-15.73;-1.64;-2.46;0
4848;17.36;-15.73;-1.64;-2.46;0
4849;17.36;-15.73;-1.64;-2.46;0
4850;17.36;-15.73;-1.64;-2.46;0
4851;17.36;-15.73;-1.64;-2.46;0
4852;17.36;-15.73;-1.64;-2.46;0
4853;17.36;-15.73;-1.64;0.88;0
4854;17.36;-15.73;-1.64;0.88;0
4855;17.36;-15.73;-1.64;0.88;0
4856;17.36;-15.73;-1.64;0.88;0
4857;17.36;-15.73;-1.64;0.88;0
4858;17.36;-15.73;-1.64;0.88;0
4859;17.36;-15.73;-1.64;0.88;0
4860;17.36;-15.73;-1.64;0.88;0
4861;17.36;-15.73;-1.64;0.88;0
4862;17.36;-15.73;-1.64;0.88;0
4863;17.36;-15.73;-1.64;0.88;0
4864;17.36;-15.73;-1.64;0.88;0
4865;17.36;-15.73;-1.64;0.88;0
4866;17.36;-15.73;-1.64;0.88;0
4867;-0.0;0.0;0.0;6.67;0
4868;-0.0;0.0;0.0;6.67;0
4869;-0.0;0.0;0.0;6.67;0
4870;-0.0;0.0;0.0;6.67;0
4871;-0.0;0.0;0.0;6.67;0
4872;17.36;-15.73;-1.64;-2.46;0
4873;17.36;-15.73;-1.64;-2.46;0
4874;17.36;-15.73;-1.64;-2.46;0
4875;17.36;-15.73;-1.64;-2.46;0
4876;17.36;-15.73;-1.64;-2.46;0
4877;17.36;-15.73;-1.64;0.88;0
4878;17.36;-15.73;-1.64;0.88;0
4879;17.36;-15.73;-1.64;0.88;0
4880;17.36;-15.73;-1.64;0.88;0
4881;17.36;-15.73;-1.64;0.88;0
4882;17.36;-15.73;-1.64;0.88;0
4883;17.36;-15.73;-1.64;0.88;0
4884;17.36;-15.73;-1.64;0.88;0
4885;17.36;-15.73;-1.64;0.88;0
4886;17.36;-15.73;-1.64;0.88;0
4887;17.36;-15.73;-1.64;0.88;0
4888;17.36;-15.73;-1.64;0.88;0
4889;17.36;-15.73;-1.64;0.88;0
4890;17.36;-15.73;-1.64;0.88;0
4891;17.36;-15.73;-1.64;-2.46;0
4892;17.36;-15.73;-1.64;-2.46;0
4893;17.36;-15.73;-1.64;-2.46;0
4894;17.36;-15.73;-1.64;-2.46;0
4895;17.36;-15.73;-1.64;-2.46;0
4896;17.36;-15.73;-1.64;-2.46;0
4897;17.36;-15.73;-1.64;-2.46;0
4898;17.36;-15.73;-1.64;-2.46;0
4899;17.36;-15.73;-1.64;-2.46;0
4900;17.36;-15.73;-1.64;-2.46;0
4901;17.36;-15.73;-1.64;0.88;0
4902;17.36;-15.73;-1.64;0.88;0
4903;16.03;-14.52;-1.51;1.58;0
4904;6.34;-5.75;-0.6;6.67;0
4905;17.36;-15.73;-1.64;0.88;0
4906;17.36;-15.73;-1.64;0.88;0
4907;17.36;-15.73;-1.64;0.88;0
4908;17.36;-15.73;-1.64;0.88;0
4909;17.36;-15.73;-1.64;0.88;0
4910;6.34;-5.75;-0.6;6.67;0
4911;17.36;-15.73;-1.64;0.88;0
4912;17.36;-15.73;-1.64;0.88;0
4913;17.36;-15.73;-1.64;0.88;0
4914;17.36;-15.73;-1.64;0.88;0
4915;17.36;-15.73;-1.64;-2.46;0
4916;17.36;-15.73;-1.64;-2.46;0
4917;17.36;-15.73;-1.64;-2.46;0
4918;17.36;-15.73;-1.64;-2.46;0
4919;17.36;-15.73;-1.64;-2.46;0
4920;17.36;-15.73;-1.64;-2.46;0
4921;17.36;-15.73;-1.64;-2.46;0
4922;3.86;-3.49;-0.36;4.64;0
4923;17.36;-15.73;-1.64;-2.46;0
4924;17.36;-15.73;-1.64;-2.46;0
4925;17.36;-15.73;-1.64;0.88;0
4926;17.36;-15.73;-1.64;0.88;0
4927;7.49;-6.79;-0.71;6.06;0
4928;17.36;-15.73;-1.64;0.88;0
4929;17.36;-15.73;-1.64;0.88;0
4930;17.36;-15.73;-1.64;0.88;0
4931;17.36;-15.73;-1.64;0.88;0
4932;17.36;-15.73;-1.64;0.88;0
4933;17.36;-15.73;-1.64;0.88;0
4934;17.36;-15.73;-1.64;0.88;0
4935;17.36;-15.73;-1.64;0.88;0
4936;17.36;-15.73;-1.64;0.88;0
4937;17.36;-15.73;-1.64;0.88;0
4938;17.36;-15.73;-1.64;0.88;0
4939;17.36;-15.73;-1.64;-2.46;0
4940;17.36;-15.73;-1.64;-2.46;0
4941;17.36;-15.73;-1.64;-2.46;0
4942;16.03;-14.52;-1.51;-1.75;0
4943;17.36;-15.73;-1.64;-2.46;0
4944;17.36;-15.73;-1.64;-2.46;0
4945;17.36;-15.73;-1.64;-2.46;0
4946;17.36;-15.73;-1.64;-2.46;0
4947;17.36;-15.73;-1.64;-2.46;0
4948;17.36;-15.73;-1.64;-2.46;0
4949;6.34;-5.75;-0.6;6.67;0
4950;6.34;-5.75;-0.6;6.67;0
4951;17.36;-15.73;-1.64;0.88;0
4952;17.36;-15.73;-1.64;0.88;0
4953;17.36;-15.73;-1.64;0.88;0
4954;17.36;-15.73;-1.64;0.88;0
4955;17.36;-15.73;-1.64;0.88;0
4956;17.36;-15.73;-1.64;0.88;0
4957;17.36;-15.73;-1.64;0.88;0
4958;17.36;-15.73;-1.64;0.88;0
4959;17.36;-15.73;-1.64;0.88;0
4960;17.36;-15.73;-1.64;0.88;0
4961;17.36;-15.73;-1.64;0.88;0
4962;17.36;-15.73;-1.64;0.88;0
4963;12.69;-11.49;-1.2;0.0;0
4964;17.36;-15.73;-1.64;-2.46;0
4965;15.36;-13.91;-1.45;-1.4;0
4966;17.36;-15.73;-1.64;-2.46;0
4967;17.36;-15.73;-1.64;-2.46;0
4968;17.36;-15.73;-1.64;-2.46;0
4969;17.36;-15.73;-1.64;-2.46;0
4970;17.36;-15.73;-1.64;-2.46;0
4971;17.36;-15.73;-1.64;-2.46;0
4972;17.36;-15.73;-1.64;-2.46;0
4973;17.36;-15.73;-1.64;0.88;0
4974;17.36;-15.73;-1.64;0.88;0
4975;17.36;-15.73;-1.64;0.88;0
4976;17.36;-15.73;-1.64;0.88;0
4977;17.36;-15.73;-1.64;0.88;0
4978;17.36;-15.73;-1.64;0.88;0
4979;17.36;-15.73;-1.64;0.88;0
4980;17.36;-15.73;-1.64;0.88;0
4981;17.36;-15.73;-1.64;0.88;0
4982;17.36;-15.73;-1.64;0.88;0
4983;17.36;-15.73;-1.64;0.88;0
4984;17.36;-15.73;-1.64;0.88;0
4985;17.36;-15.73;-1.64;0.88;0
4986;17.36;-15.73;-1.64;0.88;0
4987;17.36;-15.73;-1.64;-2.46;0
4988;17.36;-15.73;-1.64;-2.46;0
4989;17.36;-15.73;-1.64;-2.46;0
4990;17.36;-15.73;-1.64;-2.46;0
4991;17.36;-15.73;-1.64;-2.46;0
4992;17.36;-15.73;-1.64;-2.46;0
4993;17.36;-15.73;-1.64;-2.46;0
4994;17.36;-15.73;-1.64;-2.46;0
4995;17.36;-15.73;-1.64;-2.46;0
4996;17.36;-15.73;-1.64;-2.46;0
4997;17.36;-15.73;-1.64;0.88;0
4998;17.36;-15.73;-1.64;0.88;0
4999;17.36;-15.73;-1.64;0.88;0
5000;17.36;-15.73;-1.64;0.88;0
5001;17.36;-15.73;-1.64;0.88;0
5002;17.36;-15.73;-1.64;0.88;0
5003;17.36;-15.73;-1.64;0.88;0
5004;17.36;-15.73;-1.64;0.88;0
5005;17.36;-15.73;-1.64;0.88;0
5006;17.36;-15.73;-1.64;0.88;0
5007;17.36;-15.73;-1.64;0.88;0
5008;17.36;-15.73;-1.64;0.88;0
5009;17.36;-15.73;-1.64;0.88;0
5010;17.36;-15.73;-1.64;0.88;0
5011;17.36;-15.73;-1.64;-2.46;0
5012;17.36;-15.73;-1.64;-2.46;0
5013;17.36;-15.73;-1.64;-2.46;0
5014;17.36;-15.73;-1.64;-2.46;0
5015;17.36;-15.73;-1.64;-2.46;0
5016;17.36;-15.73;-1.64;-2.46;0
5017;17.36;-15.73;-1.64;-2.46;0
5018;17.36;-15.73;-1.64;-2.46;0
5019;17.36;-15.73;-1.64;-2.46;0
5020;17.36;-15.73;-1.64;-2.46;0
5021;17.36;-15.73;-1.64;0.88;0
5022;17.36;-15.73;-1.64;0.88;0
5023;17.36;-15.73;-1.64;0.88;0
5024;17.36;-15.73;-1.64;0.88;0
5025;17.36;-15.73;-1.64;0.88;0
5026;17.36;-15.73;-1.64;0.88;0
5027;17.36;-15.73;-1.64;0.88;0
5028;17.36;-15.73;-1.64;0.88;0
5029;17.36;-15.73;-1.64;0.88;0
5030;17.36;-15.73;-1.64;0.88;0
5031;17.36;-15.73;-1.64;0.88;0
5032;17.36;-15.73;-1.64;0.88;0
5033;17.36;-15.73;-1.64;0.88;0
5034;17.36;-15.73;-1.64;0.88;0
5035;-0.0;0.0;0.0;6.67;0
5036;-0.0;0.0;0.0;6.67;0
5037;-0.0;0.0;0.0;6.67;0
5038;-0.0;0.0;0.0;6.67;0
5039;-0.0;0.0;0.0;6.67;0
5040;17.36;-15.73;-1.64;-2.46;0
5041;17.36;-15.73;-1.64;-2.46;0
5042;17.36;-15.73;-1.64;-2.46;0
5043;17.36;-15.73;-1.64;-2.46;0
5044;17.36;-15.73;-1.64;-2.46;0
5045;17.36;-15.73;-1.64;0.88;0
5046;17.36;-15.73;-1.64;0.88;0
5047;17.36;-15.73;-1.64;0.88;0
5048;17.36;-15.73;-1.64;0.88;0
5049;17.36;-15.73;-1.64;0.88;0
5050;17.36;-15.73;-1.64;0.88;0
5051;17.36;-15.73;-1.64;0.88;0
5052;17.36;-15.73;-1.64;0.88;0
5053;17.36;-15.73;-1.64;0.88;0
5054;17.36;-15.73;-1.64;0.88;0
5055;17.36;-15.73;-1.64;0.88;0
5056;17.36;-15.73;-1.64;0.88;0
5057;17.36;-15.73;-1.64;0.88;0
5058;17.36;-15.73;-1.64;0.88;0
5059;17.36;-15.73;-1.64;-2.46;0
5060;8.01;-7.26;-0.75;2.46;0
5061;17.36;-15.73;-1.64;-2.46;0
5062;17.36;-15.73;-1.64;-2.46;0
5063;17.36;-15.73;-1.64;-2.46;0
5064;17.36;-15.73;-1.64;-2.46;0
5065;17.36;-15.73;-1.64;-2.46;0
5066;17.36;-15.73;-1.64;-2.46;0
5067;17.36;-15.73;-1.64;-2.46;0
5068;17.36;-15.73;-1.64;-2.46;0
5069;17.36;-15.73;-1.64;0.88;0
5070;17.36;-15.73;-1.64;0.88;0
5071;17.36;-15.73;-1.64;0.88;0
5072;17.36;-15.73;-1.64;0.88;0
5073;6.34;-5.75;-0.6;6.67;0
5074;17.36;-15.73;-1.64;0.88;0
5075;17.36;-15.73;-1.64;0.88;0
5076;17.36;-15.73;-1.64;0.88;0
5077;17.36;-15.73;-1.64;0.88;0
5078;17.36;-15.73;-1.64;0.88;0
5079;14.36;-13.01;-1.35;2.46;0
5080;17.36;-15.73;-1.64;0.88;0
5081;17.36;-15.73;-1.64;0.88;0
5082;17.36;-15.73;-1.64;0.88;0
5083;12.69;-11.49;-1.2;0.0;0
5084;17.36;-15.73;-1.64;-2.46;0
5085;17.36;-15.73;-1.64;-2.46;0
5086;17.36;-15.73;-1.64;-2.46;0
5087;17.36;-15.73;-1.64;-2.46;0
5088;17.36;-15.73;-1.64;-2.46;0
5089;17.36;-15.73;-1.64;-2.46;0
5090;3.86;-3.49;-0.36;4.64;0
5091;12.17;-11.02;-1.15;0.27;0
5092;17.36;-15.73;-1.64;-2.46;0
5093;17.36;-15.73;-1.64;0.88;0
5094;17.36;-15.73;-1.64;0.88;0
5095;17.36;-15.73;-1.64;0.88;0
5096;17.36;-15.73;-1.64;0.88;0
5097;17.36;-15.73;-1.64;0.88;0
5098;17.36;-15.73;-1.64;0.88;0
5099;17.36;-15.73;-1.64;0.88;0
5100;17.36;-15.73;-1.64;0.88;0
5101;17.36;-15.73;-1.64;0.88;0
5102;17.36;-15.73;-1.64;0.88;0
5103;17.36;-15.73;-1.64;0.88;0
5104;17.36;-15.73;-1.64;0.88;0
5105;17.36;-15.73;-1.64;0.88;0
5106;17.36;-15.73;-1.64;0.88;0
5107;17.36;-15.73;-1.64;-2.46;0
5108;17.36;-15.73;-1.64;-2.46;0
5109;17.36;-15.73;-1.64;-2.46;0
5110;17.36;-15.73;-1.64;-2.46;0
5111;3.86;-3.49;-0.36;4.64;0
5112;17.36;-15.73;-1.64;-2.46;0
5113;17.36;-15.73;-1.64;-2.46;0
5114;17.36;-15.73;-1.64;-2.46;0
5115;17.36;-15.73;-1.64;-2.46;0
5116;17.36;-15.73;-1.64;-2.46;0
5117;17.36;-15.73;-1.64;0.88;0
5118;17.36;-15.73;-1.64;0.88;0
5119;17.36;-15.73;-1.64;0.88;0
5120;7.49;-6.79;-0.71;6.06;0
5121;17.36;-15.73;-1.64;0.88;0
5122;17.36;-15.73;-1.64;0.88;0
5123;17.36;-15.73;-1.64;0.88;0
5124;17.36;-15.73;-1.64;0.88;0
5125;17.36;-15.73;-1.64;0.88;0
5126;17.36;-15.73;-1.64;0.88;0
5127;17.36;-15.73;-1.64;0.88;0
5128;17.36;-15.73;-1.64;0.88;0
5129;17.36;-15.73;-1.64;0.88;0
5130;17.36;-15.73;-1.64;0.88;0
5131;17.36;-15.73;-1.64;-2.46;0
5132;17.36;-15.73;-1.64;-2.46;0
5133;10.68;-9.68;-1.01;1.05;0
5134;17.36;-15.73;-1.64;-2.46;0
5135;17.36;-15.73;-1.64;-2.46;0
5136;17.36;-15.73;-1.64;-2.46;0
5137;17.36;-15.73;-1.64;-2.46;0
5138;17.36;-15.73;-1.64;-2.46;0
5139;17.36;-15.73;-1.64;-2.46;0
5140;17.36;-15.73;-1.64;-2.46;0
5141;17.36;-15.73;-1.64;0.88;0
5142;17.36;-15.73;-1.64;0.88;0
5143;17.36;-15.73;-1.64;0.88;0
5144;17.36;-15.73;-1.64;0.88;0
5145;17.36;-15.73;-1.64;0.88;0
5146;17.36;-15.73;-1.64;0.88;0
5147;17.36;-15.73;-1.64;0.88;0
5148;17.36;-15.73;-1.64;0.88;0
5149;17.36;-15.73;-1.64;0.88;0
5150;17.36;-15.73;-1.64;0.88;0
5151;17.36;-15.73;-1.64;0.88;0
5152;17.36;-15.73;-1.64;0.88;0
5153;17.36;-15.73;-1.64;0.88;0
5154;17.36;-15.73;-1.64;0.88;0
5155;17.36;-15.73;-1.64;-2.46;0
5156;17.36;-15.73;-1.64;-2.46;0
5157;17.36;-15.73;-1.64;-2.46;0
5158;17.36;-15.73;-1.64;-2.46;0
5159;17.36;-15.73;-1.64;-2.46;0
5160;17.36;-15.73;-1.64;-2.46;0
5161;17.36;-15.73;-1.64;-2.46;0
5162;17.36;-15.73;-1.64;-2.46;0
5163;17.36;-15.73;-1.64;-2.46;0
5164;17.36;-15.73;-1.64;-2.46;0
5165;17.36;-15.73;-1.64;0.88;0
5166;17.36;-15.73;-1.64;0.88;0
5167;17.36;-15.73;-1.64;0.88;0
5168;17.36;-15.73;-1.64;0.88;0
5169;17.36;-15.73;-1.64;0.88;0
5170;17.36;-15.73;-1.64;0.88;0
5171;17.36;-15.73;-1.64;0.88;0
5172;17.36;-15.73;-1.64;0.88;0
5173;17.36;-15.73;-1.64;0.88;0
5174;17.36;-15.73;-1.64;0.88;0
5175;17.36;-15.73;-1.64;0.88;0
5176;17.36;-15.73;-1.64;0.88;0
5177;17.36;-15.73;-1.64;0.88;0
5178;17.36;-15.73;-1.64;0.88;0
5179;17.36;-15.73;-1.64;-2.46;0
5180;17.36;-15.73;-1.64;-2.46;0
5181;17.36;-15.73;-1.64;-2.46;0
5182;17.36;-15.73;-1.64;-2.46;0
5183;17.36;-15.73;-1.64;-2.46;0
5184;17.36;-15.73;-1.64;-2.46;0
5185;17.36;-15.73;-1.64;-2.46;0
5186;17.36;-15.73;-1.64;-2.46;0
5187;17.36;-15.73;-1.64;-2.46;0
5188;17.36;-15.73;-1.64;-2.46;0
5189;17.36;-15.73;-1.64;0.88;0
5190;17.36;-15.73;-1.64;0.88;0
5191;17.36;-15.73;-1.64;0.88;0
5192;17.36;-15.73;-1.64;0.88;0
5193;17.36;-15.73;-1.64;0.88;0
5194;17.36;-15.73;-1.64;0.88;0
5195;17.36;-15.73;-1.64;0.88;0
5196;17.36;-15.73;-1.64;0.88;0
5197;17.36;-15.73;-1.64;0.88;0
5198;17.36;-15.73;-1.64;0.88;0
5199;17.36;-15.73;-1.64;0.88;0
5200;17.36;-15.73;-1.64;0.88;0
5201;17.36;-15.73;-1.64;0.88;0
5202;17.36;-15.73;-1.64;0.88;0
5203;-0.0;0.0;0.0;6.67;0
5204;-0.0;0.0;0.0;6.67;0
5205;-0.0;0.0;0.0;6.67;0
5206;-0.0;0.0;0.0;6.67;0
5207;-0.0;0.0;0.0;6.67;0
5208;17.36;-15.73;-1.64;-2.46;0
5209;17.36;-15.73;-1.64;-2.46;0
5210;17.36;-15.73;-1.64;-2.46;0
5211;17.36;-15.73;-1.64;-2.46;0
5212;17.36;-15.73;-1.64;-2.46;0
5213;17.36;-15.73;-1.64;0.88;0
5214;17.36;-15.73;-1.64;0.88;0
5215;17.36;-15.73;-1.64;0.88;0
5216;17.36;-15.73;-1.64;0.88;0
5217;17.36;-15.73;-1.64;0.88;0
5218;17.36;-15.73;-1.64;0.88;0
5219;17.36;-15.73;-1.64;0.88;0
5220;17.36;-15.73;-1.64;0.88;0
5221;17.36;-15.73;-1.64;0.88;0
5222;17.36;-15.73;-1.64;0.88;0
5223;17.36;-15.73;-1.64;0.88;0
5224;17.36;-15.73;-1.64;0.88;0
5225;17.36;-15.73;-1.64;0.88;0
5226;17.36;-15.73;-1.64;0.88;0
