;on_wind;pv;battery storage;hydrogen_storage;Curtailment
5125;6.09;0.0;19.93;182.22;6.09
5126;6.62;0.0;19.93;182.22;6.62
5127;3.18;0.0;19.93;182.22;3.18
5128;1.33;0.0;19.93;182.22;1.33
5129;0.0;0.0;19.93;180.31;0.0
5130;0.0;0.0;8.03;182.22;0.0
5131;0.0;0.0;16.61;179.15;0.0
5132;0.0;0.0;18.51;179.15;0.0
5133;0.0;0.0;19.93;180.36;0.0
5134;0.0;0.0;19.93;181.29;0.0
5135;0.0;0.0;16.26;185.55;0.0
5136;2.16;0.0;19.93;185.55;2.16
5137;1.6;0.0;19.93;185.55;1.6
5138;3.24;0.0;19.93;185.55;3.24
5139;5.36;0.0;19.93;185.55;5.36
5140;7.18;0.0;19.93;185.55;7.18
5141;8.96;0.0;19.93;182.22;8.96
5142;12.97;0.0;19.93;182.22;12.97
5143;22.7;0.0;19.93;182.22;22.7
5144;34.12;0.0;19.93;182.22;34.12
5145;34.38;0.0;25.39;182.22;34.38
5146;33.56;0.0;26.88;182.22;33.56
5147;31.53;0.0;22.08;182.22;31.53
5148;13.89;0.0;30.78;182.22;13.89
5149;22.94;0.0;19.93;182.22;22.94
5150;0.0;0.0;35.79;182.22;0.0
5151;0.0;0.0;29.41;182.22;0.0
5152;0.0;0.0;23.26;182.22;0.0
5153;0.0;0.0;19.93;181.46;0.0
5154;0.0;0.0;19.93;179.2;0.0
5155;0.0;0.0;11.29;185.55;0.0
5156;0.0;0.0;19.93;180.97;0.0
5157;0.0;0.0;11.51;185.55;0.0
5158;0.0;0.0;19.93;180.4;0.0
5159;0.0;0.0;19.93;179.79;0.0
5160;0.0;0.0;7.75;185.55;0.0
5161;0.0;0.0;19.16;179.15;0.0
5162;0.0;0.0;19.93;178.18;0.0
5163;0.0;0.0;4.43;185.55;0.0
5164;0.0;0.0;15.61;179.15;0.0
5165;0.0;0.0;5.47;181.75;0.0
5166;0.0;0.0;17.41;179.15;0.0
5167;0.0;0.0;20.27;182.22;0.0
5168;0.0;0.0;27.57;182.22;0.0
5169;0.0;0.0;32.54;182.22;0.0
5170;0.0;0.0;34.94;182.22;0.0
5171;0.0;0.0;34.91;182.22;0.0
5172;0.0;0.0;31.49;182.22;0.0
5173;0.0;0.0;24.61;182.22;0.0
5174;0.0;0.0;19.93;181.95;0.0
5175;0.0;0.0;19.93;178.74;0.0
5176;0.0;0.0;19.93;177.24;0.0
5177;0.0;0.0;19.93;174.06;0.0
5178;0.0;0.0;13.02;176.39;0.0
5179;0.0;0.0;19.93;176.88;0.0
5180;0.0;0.0;19.93;177.02;0.0
5181;0.0;0.0;19.93;175.77;0.0
5182;0.0;0.0;18.76;175.39;0.0
5183;0.0;0.0;18.46;175.39;0.0
5184;0.0;0.0;18.42;175.39;0.0
5185;0.0;0.0;15.91;175.39;0.0
5186;0.0;0.0;7.89;179.15;0.0
5187;0.0;0.0;14.88;175.39;0.0
5188;0.0;0.0;16.0;175.39;0.0
5189;0.0;0.0;19.27;172.05;0.0
5190;0.0;0.0;19.93;175.88;0.0
5191;0.0;0.0;19.93;180.24;0.0
5192;0.0;0.0;21.93;182.22;0.0
5193;0.0;0.0;20.88;182.22;0.0
5194;0.0;0.0;19.93;182.21;0.0
5195;0.0;0.0;27.42;182.22;0.0
5196;0.0;0.0;29.61;182.22;0.0
5197;0.0;0.0;25.15;182.22;0.0
5198;0.0;0.0;19.93;179.99;0.0
5199;0.0;0.0;19.93;174.59;0.0
5200;0.0;0.0;19.09;172.05;0.0
5201;0.0;0.0;16.95;172.05;0.0
5202;0.0;0.0;3.93;179.15;0.0
5203;0.0;0.0;25.54;172.48;0.0
5204;0.0;0.0;27.66;172.48;0.0
5205;0.0;0.0;27.23;172.48;0.0
5206;0.0;0.0;25.85;172.48;0.0
5207;0.0;0.0;24.59;172.48;0.0
5208;0.0;0.0;10.78;179.15;0.0
5209;0.0;0.0;17.34;175.39;0.0
5210;0.0;0.0;17.3;175.39;0.0
5211;0.0;0.0;10.44;179.15;0.0
5212;0.0;0.0;18.62;175.39;0.0
5213;0.0;0.0;6.91;179.15;0.0
5214;0.0;0.0;19.93;174.63;0.0
5215;0.0;0.0;19.93;177.83;0.0
5216;0.0;0.0;19.93;180.47;0.0
5217;0.0;0.0;19.93;179.9;0.0
5218;0.0;0.0;19.93;180.16;0.0
5219;0.0;0.0;19.93;180.06;0.0
5220;0.0;0.0;19.93;180.45;0.0
5221;0.0;0.0;19.93;180.24;0.0
5222;0.0;0.0;15.88;179.15;0.0
5223;0.0;0.0;15.8;179.15;0.0
5224;0.0;0.0;13.64;179.15;0.0
5225;0.0;0.0;10.74;179.15;0.0
5226;0.0;0.0;19.93;174.38;0.0
5227;0.0;0.0;19.93;178.79;0.0
5228;0.0;0.0;19.93;179.38;0.0
5229;0.0;0.0;19.93;179.93;0.0
5230;0.0;0.0;10.58;185.45;0.0
5231;0.0;0.0;19.93;181.35;0.0
5232;0.0;0.0;19.93;181.51;0.0
5233;0.0;0.0;19.93;181.45;0.0
5234;0.0;0.0;19.93;181.24;0.0
5235;0.0;0.0;11.42;185.55;0.0
5236;0.0;0.0;19.93;181.44;0.0
5237;0.0;0.0;19.93;179.83;0.0
5238;3.67;0.0;19.93;182.22;3.67
5239;16.39;0.0;19.93;182.22;16.39
5240;27.92;0.0;19.93;182.22;27.92
5241;33.56;0.0;23.53;182.22;33.56
5242;35.93;0.0;25.49;182.22;35.93
5243;33.74;0.0;19.93;182.22;33.74
5244;23.52;0.0;21.84;182.22;23.52
5245;20.8;0.0;19.93;182.22;20.8
5246;0.0;0.0;35.5;182.22;0.0
5247;10.78;0.0;19.93;182.22;10.78
5248;0.0;0.0;32.5;182.22;0.0
5249;0.0;0.0;27.17;182.22;0.0
5250;0.0;0.0;22.04;182.22;0.0
5251;0.0;0.0;19.85;185.55;0.0
5252;0.0;0.0;15.79;185.55;0.0
5253;0.0;0.0;13.67;185.55;0.0
5254;0.0;0.0;14.01;185.55;0.0
5255;0.0;0.0;14.79;185.55;0.0
5256;0.0;0.0;14.75;185.55;0.0
5257;0.0;0.0;13.71;185.55;0.0
5258;0.0;0.0;14.4;185.55;0.0
5259;0.0;0.0;16.13;185.55;0.0
5260;0.0;0.0;16.24;185.55;0.0
5261;0.0;0.0;17.32;182.22;0.0
5262;11.44;0.0;19.93;182.22;11.44
5263;24.13;0.0;19.93;182.22;24.13
5264;31.53;0.0;20.96;182.22;31.53
5265;33.34;0.0;24.74;182.22;33.34
5266;34.55;0.0;24.65;182.22;34.55
5267;23.41;0.0;33.37;182.22;23.41
5268;5.2;0.0;39.86;182.22;5.2
5269;0.0;0.0;35.72;182.22;0.0
5270;0.0;0.0;28.58;182.22;0.0
5271;0.0;0.0;25.41;182.22;0.0
5272;0.0;0.0;24.71;182.22;0.0
5273;0.0;0.0;21.02;182.22;0.0
5274;0.0;0.0;17.11;182.22;0.0
5275;0.0;0.0;19.93;182.42;0.0
5276;0.0;0.0;10.21;185.55;0.0
5277;0.0;0.0;19.93;180.02;0.0
5278;0.0;0.0;8.4;185.55;0.0
5279;0.0;0.0;19.12;179.15;0.0
5280;0.0;0.0;18.86;179.15;0.0
5281;0.0;0.0;5.9;185.55;0.0
5282;0.0;0.0;17.95;179.15;0.0
5283;0.0;0.0;14.45;181.12;0.0
5284;0.0;0.0;6.3;185.55;0.0
5285;0.0;0.0;6.2;182.22;0.0
5286;0.0;0.0;15.01;182.22;0.0
5287;6.28;0.0;19.93;182.22;6.28
5288;10.58;0.0;23.02;182.22;10.58
5289;10.75;0.0;27.3;182.22;10.75
5290;1.29;0.0;39.86;182.22;1.29
5291;11.96;0.0;29.54;182.22;11.96
5292;3.38;0.0;34.13;182.22;3.38
5293;0.0;0.0;35.01;182.22;0.0
5294;0.0;0.0;29.2;182.22;0.0
5295;0.0;0.0;21.1;182.22;0.0
5296;0.0;0.0;19.93;177.34;0.0
5297;0.0;0.0;10.25;179.15;0.0
5298;0.0;0.0;7.31;179.15;0.0
5299;0.0;0.0;19.93;175.77;0.0
5300;0.0;0.0;19.93;175.86;0.0
5301;0.0;0.0;16.63;177.46;0.0
5302;0.0;0.0;19.76;175.39;0.0
5303;0.0;0.0;18.76;175.39;0.0
5304;0.0;0.0;10.78;179.15;0.0
5305;0.0;0.0;17.51;175.39;0.0
5306;0.0;0.0;10.39;179.15;0.0
5307;0.0;0.0;17.64;175.39;0.0
5308;0.0;0.0;11.27;179.15;0.0
5309;0.0;0.0;19.93;172.15;0.0
5310;0.0;0.0;19.93;175.04;0.0
5311;0.0;0.0;19.93;179.47;0.0
5312;0.0;0.0;19.93;181.79;0.0
5313;0.0;0.0;24.71;182.22;0.0
5314;0.0;0.0;32.15;182.22;0.0
5315;0.0;0.0;33.96;182.22;0.0
5316;0.0;0.0;32.87;182.22;0.0
5317;0.0;0.0;29.99;182.22;0.0
5318;0.0;0.0;24.88;182.22;0.0
5319;0.0;0.0;19.93;180.88;0.0
5320;0.0;0.0;19.93;176.15;0.0
5321;0.0;0.0;19.73;172.05;0.0
5322;0.0;0.0;2.39;179.15;0.0
5323;0.0;0.0;14.83;175.39;0.0
5324;0.0;0.0;14.57;175.39;0.0
5325;0.0;0.0;7.54;179.15;0.0
5326;0.0;0.0;8.02;179.15;0.0
5327;0.0;0.0;16.22;175.39;0.0
5328;0.0;0.0;17.68;175.39;0.0
5329;0.0;0.0;19.2;175.39;0.0
5330;0.0;0.0;19.93;175.73;0.0
5331;0.0;0.0;14.58;179.15;0.0
5332;0.0;0.0;19.93;177.23;0.0
5333;0.0;0.0;19.93;174.45;0.0
5334;0.0;0.0;19.93;177.18;0.0
5335;0.0;0.0;19.93;181.28;0.0
5336;0.0;0.0;24.57;182.22;0.0
5337;0.0;0.0;29.23;182.22;0.0
5338;0.0;0.0;31.51;182.22;0.0
5339;0.0;0.0;32.05;182.22;0.0
5340;0.0;0.0;31.12;182.22;0.0
5341;0.0;0.0;28.89;182.22;0.0
5342;0.0;0.0;23.39;182.22;0.0
5343;0.0;0.0;19.93;179.74;0.0
5344;0.0;0.0;19.93;176.59;0.0
5345;0.0;0.0;7.76;179.15;0.0
5346;0.0;0.0;17.44;172.05;0.0
5347;0.0;0.0;17.04;175.39;0.0
5348;0.0;0.0;10.7;179.15;0.0
5349;0.0;0.0;19.37;175.39;0.0
5350;0.0;0.0;13.03;179.15;0.0
5351;0.0;0.0;19.58;175.39;0.0
5352;0.0;0.0;11.73;179.15;0.0
5353;0.0;0.0;18.27;175.6;0.0
5354;0.0;0.0;18.46;175.39;0.0
5355;0.0;0.0;17.77;175.39;0.0
5356;0.0;0.0;10.01;179.15;0.0
5357;0.0;0.0;17.07;172.05;0.0
5358;0.0;0.0;4.37;179.15;0.0
5359;0.0;0.0;19.9;172.05;0.0
5360;0.0;0.0;19.93;173.48;0.0
5361;0.0;0.0;19.93;177.21;0.0
5362;0.0;0.0;19.93;182.11;0.0
5363;0.0;0.0;26.97;182.22;0.0
5364;0.0;0.0;21.89;182.22;0.0
5365;0.0;0.0;19.93;181.46;0.0
5366;0.0;0.0;23.07;182.22;0.0
5367;0.0;0.0;27.19;182.22;0.0
5368;0.0;0.0;20.53;182.22;0.0
5369;0.0;0.0;19.93;178.15;0.0
5370;0.0;0.0;16.67;177.81;0.0
5371;0.0;0.0;32.8;172.48;0.0
5372;0.0;0.0;31.2;172.48;0.0
5373;0.0;0.0;29.17;172.48;0.0
5374;0.0;0.0;27.92;172.48;0.0
5375;0.0;0.0;27.44;172.48;0.0
5376;0.0;0.0;19.93;176.79;0.0
5377;0.0;0.0;17.05;179.15;0.0
5378;0.0;0.0;19.93;178.54;0.0
5379;0.0;0.0;19.93;179.15;0.0
5380;0.0;0.0;19.93;179.11;0.0
5381;0.0;0.0;19.93;175.3;0.0
5382;0.0;0.0;13.7;179.15;0.0
5383;0.0;0.0;19.93;180.99;0.0
5384;0.0;0.0;22.42;182.22;0.0
5385;0.0;0.0;25.07;182.22;0.0
5386;0.0;0.0;29.68;182.22;0.0
5387;0.0;0.0;25.75;182.22;0.0
5388;0.0;0.0;19.93;181.16;0.0
5389;0.0;0.0;19.93;177.14;0.0
5390;0.0;0.0;19.93;174.83;0.0
5391;0.0;0.0;19.93;174.39;0.0
5392;0.0;0.0;19.93;174.89;0.0
5393;0.0;0.0;19.93;172.72;0.0
5394;0.0;0.0;18.52;172.05;0.0
5395;0.0;0.0;18.59;175.39;0.0
5396;0.0;0.0;18.76;175.39;0.0
5397;0.0;0.0;18.59;175.39;0.0
5398;0.0;0.0;18.29;175.39;0.0
5399;0.0;0.0;17.86;175.39;0.0
5400;0.0;0.0;17.6;175.39;0.0
5401;0.0;0.0;17.38;175.39;0.0
5402;0.0;0.0;17.21;175.39;0.0
5403;0.0;0.0;16.91;175.39;0.0
5404;0.0;0.0;16.9;175.39;0.0
5405;0.0;0.0;18.88;172.05;0.0
5406;0.0;0.0;19.93;174.44;0.0
5407;0.0;0.0;17.41;179.15;0.0
5408;0.0;0.0;19.93;179.53;0.0
5409;0.0;0.0;19.52;179.15;0.0
5410;0.0;0.0;19.93;178.0;0.0
5411;0.0;0.0;26.82;182.22;0.0
5412;0.0;0.0;29.3;182.22;0.0
5413;0.0;0.0;24.83;182.22;0.0
5414;0.0;0.0;19.93;180.98;0.0
5415;0.0;0.0;19.93;176.34;0.0
5416;0.0;0.0;19.93;172.6;0.0
5417;0.0;0.0;17.08;172.05;0.0
5418;0.0;0.0;15.06;172.05;0.0
5419;0.0;0.0;15.01;175.39;0.0
5420;0.0;0.0;16.0;175.39;0.0
5421;0.0;0.0;19.02;175.39;0.0
5422;0.0;0.0;19.93;175.93;0.0
5423;0.0;0.0;19.93;176.16;0.0
5424;0.0;0.0;19.93;177.11;0.0
5425;0.0;0.0;19.93;177.09;0.0
5426;0.0;0.0;19.93;176.66;0.0
5427;0.0;0.0;19.93;176.84;0.0
5428;0.0;0.0;19.93;177.05;0.0
5429;0.0;0.0;19.93;173.83;0.0
5430;0.0;0.0;10.65;178.9;0.0
5431;0.0;0.0;19.93;175.47;0.0
5432;0.0;0.0;19.93;178.52;0.0
5433;0.0;0.0;19.93;182.2;0.0
5434;0.0;0.0;27.25;182.22;0.0
5435;0.0;0.0;31.06;182.22;0.0
5436;0.0;0.0;30.01;182.22;0.0
5437;0.0;0.0;23.59;182.22;0.0
5438;0.0;0.0;19.93;179.83;0.0
5439;0.0;0.0;19.93;175.88;0.0
5440;0.0;0.0;19.93;173.06;0.0
5441;0.0;0.0;18.83;172.05;0.0
5442;0.0;0.0;3.67;179.15;0.0
5443;0.0;0.0;18.25;175.39;0.0
5444;0.0;0.0;19.67;175.39;0.0
5445;0.0;0.0;19.93;175.5;0.0
5446;0.0;0.0;19.76;175.39;0.0
5447;0.0;0.0;19.2;175.39;0.0
5448;0.0;0.0;11.6;179.15;0.0
5449;0.0;0.0;18.55;175.39;0.0
5450;0.0;0.0;17.85;175.76;0.0
5451;0.0;0.0;18.94;175.39;0.0
5452;0.0;0.0;12.19;179.15;0.0
5453;0.0;0.0;6.85;179.15;0.0
5454;0.0;0.0;9.83;179.15;0.0
5455;0.0;0.0;19.93;176.15;0.0
5456;0.0;0.0;18.22;179.15;0.0
5457;0.0;0.0;19.93;179.47;0.0
5458;0.0;0.0;19.93;180.8;0.0
5459;0.0;0.0;19.93;181.11;0.0
5460;0.0;0.0;19.93;180.94;0.0
5461;0.0;0.0;19.93;180.49;0.0
5462;0.0;0.0;19.0;179.15;0.0
5463;0.0;0.0;17.51;179.15;0.0
5464;0.0;0.0;19.93;176.14;0.0
5465;0.0;0.0;19.93;174.44;0.0
5466;0.0;0.0;19.93;174.57;0.0
5467;0.0;0.0;19.93;178.81;0.0
5468;0.0;0.0;19.93;179.15;0.0
5469;0.0;0.0;19.93;178.0;0.0
5470;0.0;0.0;19.93;177.95;0.0
5471;0.0;0.0;19.93;177.75;0.0
5472;0.0;0.0;19.93;178.27;0.0
5473;0.0;0.0;19.93;178.4;0.0
5474;0.0;0.0;19.93;178.79;0.0
5475;0.0;0.0;19.93;178.54;0.0
5476;0.0;0.0;19.93;177.73;0.0
5477;0.0;0.0;19.93;174.4;0.0
5478;0.0;0.0;19.93;175.86;0.0
5479;0.0;0.0;19.93;178.2;0.0
5480;0.0;0.0;19.93;179.81;0.0
5481;0.0;0.0;19.93;180.93;0.0
5482;0.0;0.0;19.93;181.79;0.0
5483;0.0;0.0;19.93;182.01;0.0
5484;0.0;0.0;20.21;182.22;0.0
5485;0.0;0.0;19.93;181.85;0.0
5486;0.0;0.0;19.93;180.08;0.0
5487;0.0;0.0;19.93;177.59;0.0
5488;0.0;0.0;19.93;175.25;0.0
5489;0.0;0.0;19.93;173.06;0.0
5490;0.0;0.0;19.8;172.05;0.0
5491;0.0;0.0;19.93;175.7;0.0
5492;0.0;0.0;19.93;175.68;0.0
5493;0.0;0.0;19.93;175.46;0.0
5494;0.0;0.0;19.46;175.39;0.0
5495;0.0;0.0;18.72;175.39;0.0
5496;0.0;0.0;18.07;175.39;0.0
5497;0.0;0.0;17.73;175.39;0.0
5498;0.0;0.0;17.68;175.39;0.0
5499;0.0;0.0;18.07;175.39;0.0
5500;0.0;0.0;18.87;175.39;0.0
5501;0.0;0.0;19.93;172.39;0.0
5502;0.0;0.0;19.93;175.67;0.0
5503;0.0;0.0;19.93;179.96;0.0
5504;0.0;0.0;21.15;182.22;0.0
5505;0.0;0.0;24.56;182.22;0.0
5506;0.0;0.0;28.16;182.22;0.0
5507;0.0;0.0;31.17;182.22;0.0
5508;0.0;0.0;30.06;182.22;0.0
5509;0.0;0.0;26.38;182.22;0.0
5510;0.0;0.0;20.56;182.22;0.0
5511;0.0;0.0;19.93;178.61;0.0
5512;0.0;0.0;19.93;175.36;0.0
5513;0.0;0.0;8.8;179.15;0.0
5514;0.0;0.0;19.93;174.17;0.0
5515;0.0;0.0;19.93;179.56;0.0
5516;0.0;0.0;19.93;180.38;0.0
5517;0.0;0.0;19.93;180.11;0.0
5518;0.0;0.0;19.93;179.31;0.0
5519;0.0;0.0;19.93;178.61;0.0
5520;0.0;0.0;19.93;178.65;0.0
5521;0.0;0.0;19.93;178.65;0.0
5522;0.0;0.0;19.93;178.47;0.0
5523;0.0;0.0;19.93;178.38;0.0
5524;0.0;0.0;19.93;178.21;0.0
5525;0.0;0.0;19.93;174.87;0.0
5526;0.0;0.0;19.93;176.04;0.0
5527;0.0;0.0;19.93;178.69;0.0
5528;0.0;0.0;19.97;182.22;0.0
5529;0.0;0.0;22.39;182.22;0.0
5530;0.0;0.0;20.91;182.22;0.0
5531;0.0;0.0;19.93;180.79;0.0
5532;0.0;0.0;19.93;178.67;0.0
5533;0.0;0.0;19.93;177.22;0.0
5534;0.0;0.0;19.93;176.57;0.0
5535;0.0;0.0;12.53;179.15;0.0
5536;0.0;0.0;19.93;174.03;0.0
5537;0.0;0.0;19.93;172.82;0.0
5538;0.0;0.0;8.07;179.15;0.0
5539;0.0;0.0;28.27;172.48;0.0
5540;0.0;0.0;28.27;172.48;0.0
5541;0.0;0.0;27.57;172.48;0.0
5542;0.0;0.0;26.36;172.48;0.0
5543;0.0;0.0;24.77;172.48;0.0
5544;0.0;0.0;17.73;175.39;0.0
5545;0.0;0.0;16.35;175.39;0.0
5546;0.0;0.0;15.35;175.39;0.0
5547;0.0;0.0;7.63;179.15;0.0
5548;0.0;0.0;7.64;179.15;0.0
5549;0.0;0.0;17.65;172.05;0.0
5550;0.0;0.0;19.93;174.8;0.0
5551;0.0;0.0;19.93;179.36;0.0
5552;0.0;0.0;22.45;182.22;0.0
5553;0.0;0.0;27.82;182.22;0.0
5554;0.0;0.0;31.13;182.22;0.0
5555;0.0;0.0;32.34;182.22;0.0
5556;0.0;0.0;31.12;182.22;0.0
5557;0.0;0.0;27.93;182.22;0.0
5558;0.0;0.0;21.96;182.22;0.0
5559;0.0;0.0;19.93;178.83;0.0
5560;0.0;0.0;19.93;175.32;0.0
5561;0.0;0.0;19.93;172.84;0.0
5562;0.0;0.0;19.93;172.37;0.0
5563;0.0;0.0;19.93;175.75;0.0
5564;0.0;0.0;19.76;175.39;0.0
5565;0.0;0.0;18.42;175.39;0.0
5566;0.0;0.0;17.12;175.39;0.0
5567;0.0;0.0;16.17;175.39;0.0
5568;0.0;0.0;15.48;175.39;0.0
5569;0.0;0.0;15.01;175.39;0.0
5570;0.0;0.0;14.79;175.39;0.0
5571;0.0;0.0;14.79;175.39;0.0
5572;0.0;0.0;15.19;175.39;0.0
5573;0.0;0.0;18.27;172.05;0.0
5574;0.0;0.0;19.93;175.2;0.0
5575;0.0;0.0;19.93;179.62;0.0
5576;0.0;0.0;21.76;182.22;0.0
5577;0.0;0.0;26.43;182.22;0.0
5578;0.0;0.0;29.4;182.22;0.0
5579;0.0;0.0;29.09;182.22;0.0
5580;0.0;0.0;26.7;182.22;0.0
5581;0.0;0.0;23.57;182.22;0.0
5582;0.0;0.0;19.93;180.49;0.0
5583;0.0;0.0;19.93;177.22;0.0
5584;0.0;0.0;19.93;173.55;0.0
5585;0.0;0.0;16.91;172.05;0.0
5586;0.0;0.0;15.4;172.05;0.0
5587;0.0;0.0;16.04;175.39;0.0
5588;0.0;0.0;17.08;175.39;0.0
5589;0.0;0.0;18.12;175.39;0.0
5590;0.0;0.0;18.38;175.39;0.0
5591;0.0;0.0;17.86;175.39;0.0
5592;0.0;0.0;16.91;175.39;0.0
5593;0.0;0.0;15.96;175.39;0.0
5594;0.0;0.0;15.35;175.39;0.0
5595;0.0;0.0;15.05;175.39;0.0
5596;0.0;0.0;12.02;177.14;0.0
5597;0.0;0.0;18.32;172.05;0.0
5598;0.0;0.0;19.93;173.09;0.0
5599;0.0;0.0;19.93;174.51;0.0
5600;0.0;0.0;19.93;176.72;0.0
5601;0.0;0.0;19.93;179.16;0.0
5602;0.0;0.0;19.93;180.71;0.0
5603;0.0;0.0;19.93;180.99;0.0
5604;0.0;0.0;19.93;179.87;0.0
5605;0.0;0.0;19.93;179.35;0.0
5606;0.0;0.0;19.93;180.27;0.0
5607;0.0;0.0;19.93;179.58;0.0
5608;0.0;0.0;19.93;175.86;0.0
5609;0.0;0.0;19.93;172.43;0.0
5610;0.0;0.0;19.11;172.05;0.0
5611;0.0;0.0;19.8;175.39;0.0
5612;0.0;0.0;19.93;175.7;0.0
5613;0.0;0.0;19.93;175.82;0.0
5614;0.0;0.0;19.93;175.48;0.0
5615;0.0;0.0;19.02;175.39;0.0
5616;0.0;0.0;17.86;175.39;0.0
5617;0.0;0.0;17.04;175.39;0.0
5618;0.0;0.0;16.6;175.39;0.0
5619;0.0;0.0;16.26;175.39;0.0
5620;0.0;0.0;16.4;175.39;0.0
5621;0.0;0.0;18.8;172.05;0.0
5622;0.0;0.0;19.93;175.14;0.0
5623;0.0;0.0;19.93;179.22;0.0
5624;0.0;0.0;20.71;182.22;0.0
5625;0.0;0.0;26.35;182.22;0.0
5626;0.0;0.0;31.43;182.22;0.0
5627;0.0;0.0;32.49;182.22;0.0
5628;0.0;0.0;31.26;182.22;0.0
5629;0.0;0.0;28.16;182.22;0.0
5630;0.0;0.0;21.98;182.22;0.0
5631;0.0;0.0;19.93;179.71;0.0
5632;0.0;0.0;19.93;175.23;0.0
5633;0.0;0.0;18.95;172.05;0.0
5634;0.0;0.0;16.17;172.05;0.0
5635;0.0;0.0;15.52;175.39;0.0
5636;0.0;0.0;15.18;175.39;0.0
5637;0.0;0.0;15.05;175.39;0.0
5638;0.0;0.0;14.88;175.39;0.0
5639;0.0;0.0;14.79;175.39;0.0
5640;0.0;0.0;14.7;175.39;0.0
5641;0.0;0.0;14.75;175.39;0.0
5642;0.0;0.0;14.88;175.39;0.0
5643;0.0;0.0;15.27;175.39;0.0
5644;0.0;0.0;15.53;175.39;0.0
5645;0.0;0.0;18.46;172.05;0.0
5646;0.0;0.0;19.93;175.18;0.0
5647;0.0;0.0;19.93;179.39;0.0
5648;0.0;0.0;21.34;182.22;0.0
5649;0.0;0.0;25.2;182.22;0.0
5650;0.0;0.0;22.1;182.22;0.0
5651;0.0;0.0;19.93;179.58;0.0
5652;0.0;0.0;19.93;181.69;0.0
5653;0.0;0.0;19.93;180.24;0.0
5654;0.0;0.0;19.93;181.01;0.0
5655;0.0;0.0;19.93;175.83;0.0
5656;0.0;0.0;19.93;172.14;0.0
5657;0.0;0.0;15.59;172.05;0.0
5658;0.0;0.0;14.49;172.05;0.0
5659;0.0;0.0;15.22;175.39;0.0
5660;0.0;0.0;19.54;175.39;0.0
5661;0.0;0.0;19.93;176.27;0.0
5662;0.0;0.0;19.93;176.61;0.0
5663;0.0;0.0;19.93;177.04;0.0
5664;0.0;0.0;19.93;177.43;0.0
5665;0.0;0.0;19.93;177.5;0.0
5666;0.0;0.0;19.93;177.47;0.0
5667;0.0;0.0;19.93;177.18;0.0
5668;0.0;0.0;19.93;176.89;0.0
5669;0.0;0.0;19.93;173.82;0.0
5670;0.0;0.0;19.93;176.04;0.0
5671;0.0;0.0;19.93;179.0;0.0
5672;0.0;0.0;19.93;181.78;0.0
5673;0.0;0.0;21.25;182.22;0.0
5674;0.0;0.0;19.93;180.93;0.0
5675;0.0;0.0;19.93;178.39;0.0
5676;0.0;0.0;19.93;180.25;0.0
5677;0.0;0.0;19.93;178.45;0.0
5678;0.0;0.0;19.93;176.68;0.0
5679;0.0;0.0;19.93;175.73;0.0
5680;0.0;0.0;19.93;174.22;0.0
5681;0.0;0.0;19.93;173.54;0.0
5682;0.0;0.0;19.93;174.1;0.0
5683;0.0;0.0;19.93;178.2;0.0
5684;0.0;0.0;18.61;178.8;0.0
5685;0.0;0.0;19.93;178.79;0.0
5686;0.0;0.0;19.93;179.72;0.0
5687;0.0;0.0;19.93;178.84;0.0
5688;0.0;0.0;19.93;178.7;0.0
5689;0.0;0.0;19.93;179.15;0.0
5690;0.0;0.0;19.93;178.93;0.0
5691;0.0;0.0;19.93;178.13;0.0
5692;0.0;0.0;19.93;178.27;0.0
5693;0.0;0.0;19.93;175.69;0.0
5694;0.0;0.0;19.93;181.3;0.0
5695;11.95;0.0;19.93;182.22;11.95
5696;20.77;0.0;21.8;182.22;20.77
5697;20.77;0.0;26.93;182.22;20.77
5698;10.04;0.0;37.37;182.22;10.04
5699;16.71;0.0;30.01;182.22;16.71
5700;2.37;0.0;39.86;182.22;2.37
5701;0.0;0.0;35.72;182.22;0.0
5702;0.0;0.0;27.53;182.22;0.0
5703;0.0;0.0;19.93;181.59;0.0
5704;0.0;0.0;19.93;176.53;0.0
5705;0.0;0.0;6.98;179.15;0.0
5706;0.0;0.0;6.62;178.16;0.0
5707;0.0;0.0;23.95;172.48;0.0
5708;0.0;0.0;24.77;172.48;0.0
5709;0.0;0.0;25.8;172.48;0.0
5710;0.0;0.0;25.63;172.48;0.0
5711;0.0;0.0;25.76;172.48;0.0
5712;0.0;0.0;19.93;176.0;0.0
5713;0.0;0.0;19.93;175.98;0.0
5714;0.0;0.0;19.93;175.48;0.0
5715;0.0;0.0;19.93;175.7;0.0
5716;0.0;0.0;19.5;175.39;0.0
5717;0.0;0.0;19.93;172.12;0.0
5718;0.0;0.0;19.93;172.8;0.0
5719;0.0;0.0;19.93;174.7;0.0
5720;0.0;0.0;19.93;174.93;0.0
5721;0.0;0.0;19.93;175.16;0.0
5722;0.0;0.0;19.93;178.08;0.0
5723;0.0;0.0;19.93;182.0;0.0
5724;0.0;0.0;19.93;181.87;0.0
5725;0.0;0.0;19.93;178.85;0.0
5726;0.0;0.0;19.93;178.3;0.0
5727;0.0;0.0;19.93;178.77;0.0
5728;0.0;0.0;19.93;176.15;0.0
5729;0.0;0.0;19.93;174.59;0.0
5730;0.0;0.0;19.93;175.41;0.0
5731;0.0;0.0;19.93;179.38;0.0
