;pv;grid;PEM input;battery_storage;Compressor;hydrogen_storage;Curtailment
5141;2.97;2.87;-5.38;0.1;-0.56;6.88;-0.0
5142;11.11;-0.0;-10.06;0.0;-1.05;4.16;-0.0
5143;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-1.82
5144;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-24.23
5145;32.37;-0.0;-24.2;-5.65;-2.52;-4.04;-29.98
5146;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-13.12
5147;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-3.26
5148;43.29;-0.0;-24.2;-16.57;-2.52;-4.04;-0.0
5149;45.11;-0.0;-24.2;-18.39;-2.52;-4.04;-0.0
5150;36.68;-0.0;-24.2;-9.96;-2.52;-4.04;-0.0
5151;27.29;-0.0;-24.2;-0.57;-2.52;-4.04;-0.0
5152;17.05;-0.0;-24.2;9.67;-2.52;-4.04;-0.0
5153;8.04;-0.0;-11.23;4.36;-1.17;3.48;-0.0
5154;1.34;-0.0;-5.38;4.6;-0.56;6.88;-0.0
5155;-0.0;-0.0;-23.16;25.57;-2.41;-6.77;-0.0
5156;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5157;-0.0;-0.0;-11.49;12.69;-1.2;0.0;-0.0
5158;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5159;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5160;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5161;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5162;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5163;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5164;2.11;-0.0;-5.38;3.83;-0.56;3.55;-0.0
5165;8.91;-0.0;-8.07;0.0;-0.84;5.32;-0.0
5166;22.12;-0.0;-20.04;0.0;-2.08;-1.62;-0.0
5167;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-13.22
5168;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-27.58
5169;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-37.35
5170;48.36;-0.0;-24.2;-21.64;-2.52;-4.04;-20.11
5171;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-15.32
5172;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-7.76
5173;46.35;-0.0;-24.2;-19.63;-2.52;-4.04;-0.0
5174;36.58;-0.0;-24.2;-9.86;-2.52;-4.04;-0.0
5175;24.9;-0.0;-24.2;1.82;-2.52;-4.04;-0.0
5176;19.06;-0.0;-17.26;0.0;-1.8;-0.01;-0.0
5177;7.66;-0.0;-24.2;19.06;-2.52;-4.04;-0.0
5178;1.24;-0.0;-23.16;24.33;-2.41;-3.43;-0.0
5179;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5180;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5181;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5182;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5183;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5184;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5185;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5186;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5187;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5188;2.3;-0.0;-5.38;3.64;-0.56;3.55;-0.0
5189;9.39;-0.0;-8.5;0.0;-0.88;5.07;-0.0
5190;25.95;-0.0;-23.51;0.0;-2.44;-3.64;-0.0
5191;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-15.32
5192;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-25.86
5193;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-22.98
5194;40.32;-0.0;-24.2;-13.6;-2.52;-4.04;-6.32
5195;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-8.91
5196;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-13.31
5197;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-4.6
5198;38.69;-0.0;-24.2;-11.97;-2.52;-4.04;-0.0
5199;19.06;-0.0;-17.26;0.0;-1.8;-0.01;-0.0
5200;8.04;-0.0;-18.66;12.55;-1.94;-0.82;-0.0
5201;2.3;-0.0;-17.24;16.73;-1.79;0.0;-0.0
5202;0.19;-0.0;-17.24;18.84;-1.79;0.0;-0.0
5203;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
5204;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
5205;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
5206;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
5207;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
5208;-0.0;-0.0;-23.16;25.57;-2.41;-6.77;-0.0
5209;-0.0;-0.0;-11.49;12.69;-1.2;0.0;-0.0
5210;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5211;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5212;1.92;-0.0;-5.38;4.02;-0.56;3.55;-0.0
5213;8.62;-0.0;-7.81;0.0;-0.81;5.47;-0.0
5214;19.92;-0.0;-18.04;0.0;-1.88;-0.47;-0.0
5215;33.42;-0.0;-24.2;-6.7;-2.52;-4.04;-0.0
5216;43.77;-0.0;-24.2;-17.05;-2.52;-4.04;-0.0
5217;41.18;-0.0;-24.2;-14.46;-2.52;-4.04;-0.0
5218;41.76;-0.0;-24.2;-15.04;-2.52;-4.04;-0.0
5219;39.94;-0.0;-24.2;-13.22;-2.52;-4.04;-0.0
5220;38.79;-0.0;-24.2;-12.07;-2.52;-4.04;-0.0
5221;34.76;-0.0;-24.2;-8.04;-2.52;-4.04;-0.0
5222;19.35;-0.0;-24.2;7.37;-2.52;-4.04;-0.0
5223;17.05;-0.0;-24.2;9.67;-2.52;-4.04;-0.0
5224;12.16;-0.0;-17.24;6.87;-1.79;0.0;-0.0
5225;4.6;-0.0;-13.9;10.75;-1.45;1.94;-0.0
5226;0.48;-0.0;-5.38;5.46;-0.56;6.88;-0.0
5227;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5228;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5229;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5230;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
5231;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5232;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
5233;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5234;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5235;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5236;1.05;-0.0;-5.38;4.88;-0.56;3.55;-0.0
5237;6.8;7.08;-12.57;0.0;-1.31;2.71;-0.0
5238;18.0;-0.0;-16.31;0.0;-1.7;0.54;-0.0
5239;32.18;-0.0;-24.2;-5.46;-2.52;-4.04;-0.0
5240;46.64;-0.0;-24.2;-19.92;-2.52;-4.04;-0.0
5241;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-6.22
5242;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-10.25
5243;43.96;-0.0;-24.2;-17.24;-2.52;-4.04;-0.0
5244;29.02;-0.0;-24.2;-2.3;-2.52;-4.04;-0.0
5245;22.6;-0.0;-24.2;4.12;-2.52;-4.04;-0.0
5246;15.13;-0.0;-17.24;3.9;-1.79;0.0;-0.0
5247;10.25;-0.0;-17.24;8.79;-1.79;0.0;-0.0
5248;15.8;-0.0;-24.2;10.92;-2.52;-4.04;-0.0
5249;8.04;-0.0;-12.05;5.26;-1.25;3.01;-0.0
5250;1.05;-0.0;-17.24;17.98;-1.79;0.0;-0.0
5251;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5252;-0.0;-0.0;-11.49;12.69;-1.2;0.0;-0.0
5253;-0.0;8.05;-11.49;4.63;-1.2;0.0;-0.0
5254;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5255;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
5256;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5257;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5258;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
5259;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
5260;1.92;-0.0;-5.38;4.02;-0.56;3.55;-0.0
5261;9.1;-0.0;-8.24;0.0;-0.86;5.22;-0.0
5262;25.28;-0.0;-22.9;0.0;-2.38;-3.28;-0.0
5263;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-14.17
5264;46.64;-0.0;-24.2;-19.92;-2.52;-4.04;-6.61
5265;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-8.71
5266;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-8.52
5267;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-2.49
5268;32.37;-0.0;-24.2;-5.65;-2.52;-4.04;-0.0
5269;18.77;-0.0;-24.2;7.95;-2.52;-4.04;-0.0
5270;12.55;-0.0;-17.24;6.49;-1.79;0.0;-0.0
5271;10.63;-0.0;-24.2;16.09;-2.52;-4.04;-0.0
5272;11.78;-0.0;-17.92;8.0;-1.86;-0.39;-0.0
5273;6.22;-0.0;-17.24;12.81;-1.79;0.0;-0.0
5274;0.77;-0.0;-5.38;5.17;-0.56;6.88;-0.0
5275;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5276;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5277;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5278;-0.0;11.29;-10.23;0.0;-1.06;0.73;-0.0
5279;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5280;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5281;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5282;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5283;-0.0;12.69;-11.49;0.0;-1.2;0.0;-0.0
5284;1.72;-0.0;-5.38;4.21;-0.56;3.55;-0.0
5285;8.52;10.51;-17.24;0.0;-1.79;0.0;-0.0
5286;25.38;-0.0;-22.99;0.0;-2.39;-3.33;-0.0
5287;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-17.33
5288;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-30.74
5289;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-39.55
5290;29.88;-0.0;-24.2;-3.16;-2.52;-4.04;-41.85
5291;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-18.58
5292;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-9.67
5293;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-4.79
5294;45.49;-0.0;-24.2;-18.77;-2.52;-4.04;-0.0
5295;30.36;-0.0;-24.2;-3.64;-2.52;-4.04;-0.0
5296;13.5;-0.0;-17.24;5.53;-1.79;0.0;-0.0
5297;5.65;-0.0;-17.24;13.38;-1.79;0.0;-0.0
5298;0.57;-0.0;-23.64;25.53;-2.46;-3.71;-0.0
5299;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5300;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5301;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5302;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5303;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5304;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5305;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5306;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5307;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5308;1.53;-0.0;-5.38;4.41;-0.56;3.55;-0.0
5309;7.37;-0.0;-6.68;0.0;-0.69;6.12;-0.0
5310;18.77;-0.0;-17.0;0.0;-1.77;0.14;-0.0
5311;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-9.19
5312;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-18.39
5313;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-29.78
5314;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-44.82
5315;40.03;-0.0;-24.2;-13.31;-2.52;-4.04;-34.86
5316;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-19.92
5317;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-13.02
5318;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-1.82
5319;38.98;-0.0;-24.2;-12.26;-2.52;-4.04;-0.0
5320;21.36;-0.0;-24.2;5.36;-2.52;-4.04;-0.0
5321;6.61;14.11;-22.02;3.59;-2.29;-2.77;-0.0
5322;0.67;-0.0;-23.77;25.57;-2.47;-3.79;-0.0
5323;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5324;-0.0;-0.0;-11.49;12.69;-1.2;0.0;-0.0
5325;-0.0;-0.0;-11.49;12.69;-1.2;0.0;-0.0
5326;-0.0;-0.0;-11.49;12.69;-1.2;0.0;-0.0
5327;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5328;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
5329;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5330;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5331;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5332;1.44;14.11;-14.08;0.0;-1.46;-1.5;-0.0
5333;8.14;-0.0;-7.37;0.0;-0.77;5.72;-0.0
5334;25.09;-0.0;-22.73;0.0;-2.36;-3.18;-0.0
5335;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-15.13
5336;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-28.44
5337;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-37.92
5338;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-42.43
5339;51.52;-0.0;-24.2;-24.8;-2.52;-4.04;-18.2
5340;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-14.56
5341;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-8.71
5342;48.46;-0.0;-24.2;-21.74;-2.52;-4.04;-0.0
5343;31.32;-0.0;-24.2;-4.6;-2.52;-4.04;-0.0
5344;19.54;-0.0;-24.2;7.18;-2.52;-4.04;-0.0
5345;6.03;-0.0;-24.2;20.69;-2.52;-4.04;-0.0
5346;0.29;-0.0;-15.23;16.52;-1.58;1.17;-0.0
5347;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5348;-0.0;-0.0;-11.49;12.69;-1.2;0.0;-0.0
5349;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5350;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
5351;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5352;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5353;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5354;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
5355;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5356;0.19;-0.0;-5.38;5.75;-0.56;3.55;-0.0
5357;2.11;-0.0;-5.38;3.83;-0.56;6.88;-0.0
5358;5.27;14.11;-17.55;0.0;-1.82;-0.18;-0.0
5359;8.81;5.57;-13.02;0.0;-1.35;2.45;-0.0
5360;12.07;-0.0;-10.93;0.0;-1.14;3.66;-0.0
5361;22.03;4.69;-24.2;0.0;-2.52;-4.04;-0.0
5362;35.24;-0.0;-24.2;-8.52;-2.52;-4.04;-0.0
5363;44.92;-0.0;-24.2;-18.2;-2.52;-4.04;-0.0
5364;29.4;-0.0;-24.2;-2.68;-2.52;-4.04;-0.0
5365;18.67;8.04;-24.2;0.0;-2.52;-4.04;-0.0
5366;23.75;-0.0;-21.51;0.0;-2.24;-2.48;-0.0
5367;27.87;-0.0;-24.2;-1.15;-2.52;-4.04;-0.0
5368;18.1;-0.0;-16.4;0.0;-1.7;0.49;-0.0
5369;6.8;14.11;-18.94;0.0;-1.97;-0.98;-0.0
5370;0.57;-0.0;-5.38;5.36;-0.56;6.88;-0.0
5371;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
5372;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
5373;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
5374;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
5375;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
5376;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5377;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5378;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5379;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5380;1.24;3.26;-5.38;1.44;-0.56;3.55;-0.0
5381;8.43;-0.0;-7.63;0.0;-0.79;5.57;-0.0
5382;16.38;-0.0;-14.83;0.0;-1.54;1.4;-0.0
5383;31.22;-0.0;-24.2;-4.5;-2.52;-4.04;-0.0
5384;39.46;-0.0;-24.2;-12.74;-2.52;-4.04;-0.0
5385;44.92;-0.0;-24.2;-18.2;-2.52;-4.04;-0.0
5386;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-3.16
5387;49.23;-0.0;-24.2;-22.51;-2.52;-4.04;-0.0
5388;35.34;-0.0;-24.2;-8.62;-2.52;-4.04;-0.0
5389;22.03;-0.0;-23.21;3.59;-2.41;-3.46;-0.0
5390;14.94;-0.0;-24.2;11.78;-2.52;-4.04;-0.0
5391;13.31;-0.0;-17.24;5.72;-1.79;0.0;-0.0
5392;14.75;-0.0;-24.2;11.97;-2.52;-4.04;-0.0
5393;6.51;-0.0;-17.24;12.52;-1.79;0.0;-0.0
5394;0.48;14.11;-13.21;0.0;-1.37;2.34;-0.0
5395;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5396;-0.0;13.87;-12.56;0.0;-1.31;-0.62;-0.0
5397;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5398;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5399;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5400;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5401;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5402;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
5403;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5404;0.96;-0.0;-5.38;4.98;-0.56;3.55;-0.0
5405;6.8;-0.0;-6.16;0.0;-0.64;6.43;-0.0
5406;19.82;-0.0;-17.96;0.0;-1.87;-0.42;-0.0
5407;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-6.51
5408;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-12.55
5409;30.17;-0.0;-24.2;-3.45;-2.52;-4.04;-6.51
5410;32.75;-0.0;-24.2;-6.03;-2.52;-4.04;-0.0
5411;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-10.06
5412;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-14.27
5413;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-5.17
5414;42.81;-0.0;-24.2;-16.09;-2.52;-4.04;-0.0
5415;25.19;-0.0;-24.2;1.53;-2.52;-4.04;-0.0
5416;11.2;-0.0;-24.2;15.51;-2.52;-4.04;-0.0
5417;3.73;-0.0;-17.72;15.83;-1.84;-0.28;-0.0
5418;0.19;-0.0;-17.24;18.84;-1.79;0.0;-0.0
5419;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5420;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5421;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5422;-0.0;10.95;-9.91;0.0;-1.03;0.92;-0.0
5423;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
5424;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5425;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5426;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5427;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5428;0.19;-0.0;-5.38;5.75;-0.56;3.55;-0.0
5429;2.68;-0.0;-5.38;3.26;-0.56;6.88;-0.0
5430;7.28;14.11;-19.37;0.0;-2.01;-1.24;-0.0
5431;14.08;-0.0;-12.75;0.0;-1.33;2.6;-0.0
5432;24.13;-0.0;-21.86;0.0;-2.27;-2.68;-0.0
5433;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-10.06
5434;49.32;-0.0;-24.2;-22.6;-2.52;-4.04;-0.86
5435;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-5.55
5436;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-6.42
5437;48.17;-0.0;-24.2;-21.45;-2.52;-4.04;-0.0
5438;33.81;-0.0;-24.2;-7.09;-2.52;-4.04;-0.0
5439;19.92;-0.0;-18.04;0.0;-1.88;-0.47;-0.0
5440;9.96;-0.0;-24.2;16.76;-2.52;-4.04;-0.0
5441;4.31;-0.0;-14.34;11.52;-1.49;1.68;-0.0
5442;0.19;-0.0;-17.24;18.84;-1.79;0.0;-0.0
5443;-0.0;-0.0;-11.49;12.69;-1.2;0.0;-0.0
5444;-0.0;-0.0;-11.49;12.69;-1.2;0.0;-0.0
5445;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5446;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5447;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5448;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
5449;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5450;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5451;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
5452;0.77;14.11;-13.47;0.0;-1.4;-1.15;-0.0
5453;5.84;-0.0;-5.38;0.1;-0.56;6.88;-0.0
5454;13.02;-0.0;-11.8;0.0;-1.23;3.16;-0.0
5455;22.31;-0.0;-20.21;0.0;-2.1;-1.72;-0.0
5456;31.51;-0.0;-24.2;-4.79;-2.52;-4.04;-0.0
5457;37.16;-0.0;-24.2;-10.44;-2.52;-4.04;-0.0
5458;42.81;-0.0;-24.2;-16.09;-2.52;-4.04;-0.0
5459;43.77;-0.0;-24.2;-17.05;-2.52;-4.04;-0.0
5460;42.04;-0.0;-24.2;-15.32;-2.52;-4.04;-0.0
5461;38.4;-0.0;-24.2;-11.68;-2.52;-4.04;-0.0
5462;28.06;-0.0;-24.2;-1.34;-2.52;-4.04;-0.0
5463;21.36;5.36;-24.2;0.0;-2.52;-4.04;-0.0
5464;12.35;-0.0;-17.24;6.68;-1.79;0.0;-0.0
5465;3.93;-0.0;-12.14;9.48;-1.26;2.96;-0.0
5466;0.1;-0.0;-17.24;18.94;-1.79;0.0;-0.0
5467;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
5468;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5469;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5470;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5471;-0.0;2.82;-5.38;3.12;-0.56;3.55;-0.0
5472;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5473;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
5474;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5475;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5476;0.1;14.11;-12.86;0.0;-1.34;-0.8;-0.0
5477;3.06;-0.0;-5.38;2.87;-0.56;6.88;-0.0
5478;9.39;-0.0;-8.5;0.0;-0.88;5.07;-0.0
5479;16.76;-0.0;-15.18;0.0;-1.58;1.19;-0.0
5480;22.89;-0.0;-20.73;0.0;-2.16;-2.03;-0.0
5481;27.87;-0.0;-24.2;-1.15;-2.52;-4.04;-0.0
5482;31.7;-0.0;-24.2;-4.98;-2.52;-4.04;-0.0
5483;33.42;-0.0;-24.2;-6.7;-2.52;-4.04;-0.0
5484;35.82;-0.0;-24.2;-9.1;-2.52;-4.04;-0.0
5485;34.86;-0.0;-24.2;-8.14;-2.52;-4.04;-0.0
5486;29.02;-0.0;-24.2;-2.3;-2.52;-4.04;-0.0
5487;20.78;5.94;-24.2;0.0;-2.52;-4.04;-0.0
5488;12.07;14.11;-23.71;0.0;-2.47;-3.75;-0.0
5489;4.31;-0.0;-5.38;1.63;-0.56;6.88;-0.0
5490;0.1;14.11;-12.86;0.0;-1.34;2.54;-0.0
5491;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5492;-0.0;13.42;-12.16;0.0;-1.26;-0.39;-0.0
5493;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5494;-0.0;4.88;-5.38;1.05;-0.56;3.55;-0.0
5495;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5496;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5497;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5498;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
5499;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
5500;0.67;14.11;-13.39;0.0;-1.39;-1.1;-0.0
5501;6.99;-0.0;-6.33;0.0;-0.66;6.33;-0.0
5502;22.22;-0.0;-20.13;0.0;-2.09;-1.67;-0.0
5503;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-11.3
5504;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-22.03
5505;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-28.16
5506;30.36;-0.0;-24.2;-3.64;-2.52;-4.04;-30.93
5507;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-14.65
5508;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-12.45
5509;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-4.98
5510;45.39;-0.0;-24.2;-18.67;-2.52;-4.04;-0.0
5511;29.98;-0.0;-24.2;-3.26;-2.52;-4.04;-0.0
5512;16.47;10.25;-24.2;0.0;-2.52;-4.04;-0.0
5513;4.88;-0.0;-24.2;21.84;-2.52;-4.04;-0.0
5514;0.1;-0.0;-17.46;19.18;-1.82;-0.13;-0.0
5515;-0.0;14.11;-24.2;12.61;-2.52;-7.37;-0.0
5516;-0.0;-0.0;-11.49;12.69;-1.2;0.0;-0.0
5517;-0.0;-0.0;-11.49;12.69;-1.2;0.0;-0.0
5518;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
5519;-0.0;13.51;-12.23;0.0;-1.27;-0.43;-0.0
5520;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5521;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
5522;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5523;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
5524;0.48;-0.0;-5.38;5.46;-0.56;3.55;-0.0
5525;6.13;-0.0;-5.55;0.0;-0.58;6.78;-0.0
5526;15.13;-0.0;-13.71;0.0;-1.43;2.05;-0.0
5527;27.1;-0.0;-24.2;-0.38;-2.52;-4.04;-0.0
5528;38.69;-0.0;-24.2;-11.97;-2.52;-4.04;-0.0
